username,timestamp,likes,komentar
mr.ryuuto,15/5/2026, 10.05.31,0,"Mending panggil aja higuruma biar gantiin hakim di indonesia😮‍💨😮‍💨"
bangjhimbron.jr,15/5/2026, 10.04.54,0,"masih rakyat diam saja,,,😂😂😂😂"
red.sunrise14,15/5/2026, 10.03.26,0,"Abang2 gojek gamau demo kah ?? Oiya kan ga ngaruh ama gaji mereka 🤣🤣"
last_king0200,15/5/2026, 09.57.50,0,"Kenapa mereka takut anda bebas???"
tanjungsyamsu,15/5/2026, 09.51.51,0,"Sekolah jauh jauh keluar Negeri sampai dapat Gelar Master tapi  masih kalah sama orang yg tak Berijazah Bahkan bisa Dimasukan Bui lewat permainan Hukum yg Culas.. 😢😢😢😢"
muhsoegeng23,15/5/2026, 09.51.29,0,"Indonesia gak butuh orang pintar orang jujur, butuhnya orang yg berduit + pangkat"
guslombok1,15/5/2026, 09.48.13,0,"Beliau harus bebas"
kichie_alief,15/5/2026, 09.46.30,0,"karna bapak nyebut2 jokowi... dan mereka yg menuntut bapak ya karna mereka termul2....😢😢😢😢 memang perusak orang satu itu"
mahpudin.dadan,15/5/2026, 09.42.56,0,"Gojeker2 pada diam bae tuan yg sudah memberi jalan mencari nafkah selama ini di diskriminasi"
gaspol_situcileunca,15/5/2026, 09.39.45,0,"Yg 350 triliun dan yg lainnya bagaimana yaa"
abirahman3201,15/5/2026, 09.39.01,0,"Terperangah melihatnya"
rauda_jannah02,15/5/2026, 09.37.46,0,"@prabowo tolong keadilannya🙏🙏"
andreeansyah12_,15/5/2026, 09.33.45,0,"2030 BUBAR"
riick.surbakti,15/5/2026, 09.10.03,0,"Yg 271 T aj cuma 6 tahun 😂🤣"
alamsyah_uin,15/5/2026, 09.07.21,0,"Itulah kerja kerja hakim yg kongkalikong"
yan.star8,15/5/2026, 09.02.18,0,"mungkin di sini kita tidak bisa berbuat apa apa, kelak nanti di akhirat biar tuhan yang balas, emang sampe segitu nya ya org punya jabatan tinggi mau dapet duit sampe segitunya"
hesarass,15/5/2026, 09.01.09,0,"😭😭"
sopian.alvin72,15/5/2026, 08.58.45,0,"Jaksa itu termul"
muhammad_gibran_67,15/5/2026, 08.48.29,0,"jokowi dan prabowo dalangnya"
luklngrd_sjbt,15/5/2026, 08.47.19,0,"yakin 2030 Indonesia bisa bubar"
_dfaaaaaaaaaaaaaa,15/5/2026, 08.38.18,0,"Gila ya pak indonesia ini @prabowo @gibran_rakabuming"
saksanai,15/5/2026, 08.37.06,0,"Allah telah menyiapkan adzab yang pedih bagi pemimpin zalim yang menyengsarakan rakyatnya. Allah Ta’ala berfirman: إِنَّمَا السَّبِيلُ عَلَى الَّذِينَ يَظْلِمُونَ النَّاسَ وَيَبْغُونَ فِي الأرْضِ بِغَيْرِ الْحَقِّ أُولَئِكَ لَهُمْ عَذَابٌ أَلِيمٌ “Sesungguhnya dosa itu atas orang-orang yang berbuat zalim kepada manusia dan melampaui batas di muka bumi tanpa hak. Mereka itu mendapat ‘adzab yang pedih” [QS. Asy-Syuuraa : 42]."
arip_yudiartha,15/5/2026, 08.36.47,0,"Siap² aja beberapa tahun lagi Indonesia bubar"
imdvmedia_,15/5/2026, 08.34.32,0,"Ayolah serang ini orang dalang nya @jokowi"
rinacabila,15/5/2026, 08.32.13,0,"Semoga bapak bisa balik ke 10 tahun lalu, trus dapet sistem 🔥"
veffore_,15/5/2026, 08.29.07,0,"Nunggu komando untuk perubahan total"
agusfrendyind,15/5/2026, 08.28.53,0,"Tolong pak @prabowo 🥹"
dzaky9146,15/5/2026, 08.26.07,0,"Di mna kebenaran untuk orang baik ini.."
muhdwi_05,15/5/2026, 08.25.53,0,"@prabowo piye to pak"
rom3.1927,15/5/2026, 08.24.31,0,"Emang gila ini negara..."
purnomo3118,15/5/2026, 08.20.42,0,"Sesuai yang dikorupsi"
andre_perdinan_,15/5/2026, 08.18.37,0,"Negara udh hancur ayok siap2 angkat s3njata kita perangi rezim negara ini..(yg mau join dm)"
dkempule,15/5/2026, 08.10.58,0,"Kenapa pengadilan seperti itu di biarkan kemana kedaulatan RAKYAT ."
napslash,15/5/2026, 08.09.04,0,"Salah satu alasan kenapa kita rakyat biasa selalu berdoa bahwa neraka itu betul adanya"
ety.maulina,15/5/2026, 08.07.24,0,"Negara butuh cuan mas menteri.. jd angka itu bs menutupi keuangan negara buat MBG mungkin...??? Maaf.. cuma lelucon aja kok saya.."
dubyadevanin,15/5/2026, 08.07.05,0,"😢"
rizkyfajar1004,15/5/2026, 08.05.13,0,"buat balik modal mbg 😂"
_gusmaha,15/5/2026, 08.03.01,0,"pemerintah goblo…."
emamulyono,15/5/2026, 08.01.32,0,"Kesalahan terbesarmu tidak menyeret jokowi.."
antonidorr,15/5/2026, 07.58.47,0,"Ini orang yang menyelamatkan 4 juta orang.... malah di penjara"
fery_napit_,15/5/2026, 07.58.02,0,"Hancur Indonesia sudah"
salmantisna,15/5/2026, 07.52.58,0,"Ternyata TERNAK MULYONO semuanya GOBLOK NYA YA AMPUN keturunan PKI karena terlalu ikut apa kata nya JOKOWI"
sambodo6060,15/5/2026, 07.49.53,0,"Tumbangnya dinasti Jokowi 2029.... Hancur kau Jokowi campakn itu"
alimudiin__,15/5/2026, 07.46.59,0,"Kesalahan terbesar nadiem : Masuk kabinet jokowi"
stillduff,15/5/2026, 07.43.44,0,"dahlah bubar yuk"
mu.jib413,15/5/2026, 07.41.19,0,"Nadiem dipenjara karena orang itu...."
c_elizahy,15/5/2026, 07.39.30,0,"Dah kubilang....... jangan masuk dalam sistem mereka...... tak percaya,....."
hosizy,15/5/2026, 07.25.12,0,"Kapan berakhir nya kekacauan di negera ini?"
_windawynn,15/5/2026, 07.25.09,0,"😭💔"
taofikarch7893,15/5/2026, 07.13.19,0,"Hukum nggak jelas di Indonesia"
bambang_setyo_p,15/5/2026, 07.11.22,0,"Adili Jokowi"
mhdyt_nsrr29,15/5/2026, 07.10.45,0,"Parahhhhh🤬"
shikanzen2,15/5/2026, 07.07.22,0,"mau sukses di indo harus jadi penjahat"
shikanzen2,15/5/2026, 07.06.17,0,"mending kabur dari ibdo guys"
dewa.hafuza,15/5/2026, 07.05.57,0,"Rakyat masih mau diam? KAPAN ADA KUDETA?"
aryadarmaperkasa,15/5/2026, 07.04.33,0,"Orang sepintar ini malah terjerat hukum yang ga karuan di Indonesia😢"
heruzyuek,15/5/2026, 07.01.10,0,"Iblis juga insecure sama penguasa skrng"
r.dhit28,15/5/2026, 06.56.58,0,"negara kontol"
barbendhos,15/5/2026, 06.55.44,0,"Hidup di negri penipu pembohong maling kuruptornya berjaya"
jaka.saputra0077,15/5/2026, 06.54.25,0,"@official.kpk @kejaksaan.ri  atasan yang memerintah tambah anggaran ko ga di periksa, jadikan saksi dlu minimal... Why?? 🔥🔥👏👏"
hamba_tuhan41,15/5/2026, 06.47.57,0,"Kacau emang bangsat emang negara ini 😢"
teguhbudirahayu,15/5/2026, 06.41.29,0,"Pemerintah goblokkkkkkkk hancurkan pemerintah ini"
gangsarjaya3,15/5/2026, 06.40.16,0,"Tenang mas @nadiemmakarim, biasanya habis gini ada pahlawan kesaingan"
f.ar_bth_,15/5/2026, 06.37.42,0,"Hidupp jokowi 😂"
_.28americano,15/5/2026, 06.29.50,0,"Yg sdh membuka 4jt sj di penjara"
xachao_cio,15/5/2026, 06.28.51,0,"@prabowo katanya ini katanya itu, tolong dong diusut, masa ga malu mimpin negara yang kaya gini? , trimakasih"
iqbal_oentoro,15/5/2026, 06.25.08,0,"Shut down aja pak Go Jek , biar kelabakan banyak yg kehilangan pekerjaan😢"
m_an2609,15/5/2026, 06.23.25,0,"mensing indonesia perang aja si drp ada di jajah negeri sendiri"
rvall_129,15/5/2026, 06.23.15,0,"Lah kok bisa gk ada bukti kok masih tetep di penjarain"
kusnadi.cb,15/5/2026, 06.13.36,0,"#bebaskannadiemmakarim"
fahmiimanuel,15/5/2026, 06.11.13,0,"Sumpah harus demo sih ini,bro kita itu banyak mereka takut kita bersatu. Ayo lah brooooo"
prasetiyashandy,15/5/2026, 06.09.25,0,"Koruptor yg jelas2 korupsi triliunan hukuman ga seberat itu.. Mirisss yakin jd tumbal.. Smoga cepat terbuka kebenarannya aamiin"
h.ardiansyah5619,15/5/2026, 05.43.43,0,"Jika Ngga Tau Percis Masalah Orang Lebih BAIK DIAAAAMMMM"
tarsih.tarsih.979746,15/5/2026, 05.08.26,0,"P gojeg dukung p Nadim."
j4ckyee__,15/5/2026, 04.57.15,88,"4 juta lapangan pekerjaan aja dipenjara, apa kabar yang 19 juta?"
man_kikko71,15/5/2026, 04.52.30,0,"gak mau ngabdi buat negara"
a__9_ung_,15/5/2026, 04.44.03,0,"Hukum Indonesia bobrok"
noucturnal65,15/5/2026, 04.43.24,0,"Masa Hukuman nadiem yg jadi masa bersih bersih jkowi dan penjilat cina dari tanah Batak"
haryanti230470,15/5/2026, 04.25.50,0,"Spil hakim dan jaksanya"
ersya_filosofi,15/5/2026, 03.47.50,0,"Kalo gw  jadi Nadim, bakal gw shutdown aplikasi gojek. Biar rakyat ngamuk ke pemerintah zholim ini."
ucky89,15/5/2026, 02.53.22,0,"enak jadi bos ojol pak,,tapi ya sudah lah"
ahmaddzikhri,15/5/2026, 02.42.59,0,"Udah banding belum pak, maaf sekedar tanya, saya yakin bapak gak bersalah"
denaz9331,15/5/2026, 02.36.26,0,"Kenapa group Mulyono tidak di tangkap. Bubar sajalah NKRI tidak berguna"
acoy.chang,15/5/2026, 02.31.42,0,"dek anda kaya makanya anda d target en d miskinkan...baru Tau sekarang Kan fakta hukum yg tionghoa hadapi d negara ini 😂😂😂"
gamerwibuhengkertzy,15/5/2026, 02.12.00,0,"Pak, ada kakak yang bisa nguliahin adeknya dari pekerjaan yang disediakan bapak. Ada orang tua yang mampu nyekolahin anak2nya karna pekerjaan yang disediakan bapak. Ada suami yang mampu menafkahi istri dan anaknya secara cukup dalam kesehariannya karena pekerjaan ini juga. Disaat terpuruk secara ekonomi keluarga, mereka banyak yang kerja jadi driver gojek untuk memenuhi kebutuhan sehari2nya. Makasih udah mengurangi angka kriminalitas yang ada di negeri ini, aku berharap kedepannya semakin banyak orang seperti bapak, di masa depan indonesia yang sakit saat ini. Semoga bapak sehat selalu, mungkin komen ini gabakal kebaca tapi setidaknya udah bisa ku utarain. Semoga aku bisa jadi orang hebat seperti bapak."
ama_aaaca,15/5/2026, 01.44.47,0,"Alurnya gimana jelasin !!"
yusrilizzhapratama,15/5/2026, 01.19.09,0,"Yang sudah ke luar negeri segera kabur aja jangan mau di sini @jokowi @prabowo @prabowogibran @kdm_jawabarat @khofifah.ip @gerindra"
gamebira_,15/5/2026, 01.18.31,0,"gw pengen deh ad vigilante yg ngehabisin orang orang yg terlibat dalam kecurangan di kasus dia ini. pengen merasakan sekali saja kepuasan sebagai rakyat jelata di Indonesia ini."
j.abdurohim_1,15/5/2026, 01.06.57,0,"Si jeck sangat takut bapak bebas"
torn_ado999,15/5/2026, 00.59.56,0,"Kalau cindo korupsi hukum ya ringan bayar ganti ruginya murah tidak pakai detektor 😂, suami Sandra Dewi korupsi 300 triliun hukum ya ringan bayar ganti ruginya murah tidak pakai detektor 😂"
ruangan_kosong24,15/5/2026, 00.56.37,0,"banyak kali drama di pemrintahan ini apakah ini pengalihan issu biar MBG egk di singgung lagi"
gagahbutak,15/5/2026, 00.53.57,0,"Km perusak kurikulum NKRI..."
the_cars_automotive,15/5/2026, 00.33.29,0,"Anjing emang para penguasa ini"
mas_bagus_smith,15/5/2026, 00.30.35,0,"Sistem Ajaran PBNU ancen Badeg.. Dapuran Badeg sak Badeg Badege PBNU si Ahlul Bid'ah, Maling, Khurafat, Nafsu Syahwat, Thiyarah, Ruwaibidhah, Syirik, Talbis, Sum'ah, Ghuluw, Takhayul, Ikhtilat, Joget Syahwat, dan Tasyabbuh.. Bubarkan saja PBNU.."
colay_kiawan69,15/5/2026, 00.28.37,0,"Lebih baik bekerja dan mengabdi di luar Negeri dibandingkan bekerja dan mengabdi di Negri ini, karna konon katanya negara ini tidak membutuhkan Orang2 pintar dan berbakat, yg dibutuhkan hanyalah Orang2 yg pandai menjilat dan mencari muka demi mendapatkan kekuasaan untuk dapat mengeruk keuntungan sebesar-besarnya, untunglah negara Indonesia tidak seperti itu"
salwadaniahhh,15/5/2026, 00.06.17,0,"negara macam apa jir ini"
kib0n9,15/5/2026, 00.04.45,0,"Aktor utama tidak tersentuh 😂"
lovellyyum,14/5/2026, 23.50.51,0,"Maaf ya pak"
leoteuku,14/5/2026, 23.50.44,0,"Bebaskan Nadiem, Calon Gubernur"
agung_set02,14/5/2026, 23.49.39,0,"DI INDONESIA KEBENARAN DAN KEJUJURAN AKAN DI BUNGKAM"
sainonajwa,14/5/2026, 23.46.58,0,"@gibran_rakabuming @kaesangp tanggung jawab lahhhhh awal mula perintah bapak u lohh"
bang__fauzy,14/5/2026, 23.45.23,0,"Bilang aja pak Nadiem "" Sambo "" gitu biar jelas 😂🙌"
eycaa272,14/5/2026, 23.41.49,0,"2029 MSH LAMA YAAAAH?"
abdllrazis,14/5/2026, 23.32.06,0,"Hukum kontol"
rafkha_yz27,14/5/2026, 23.31.45,0,"demo aja lah kaya rumah syahroni😂😂"
rafkha_yz27,14/5/2026, 23.31.29,0,"emng siapa sih yg ngepenjarain"
jena_almair,14/5/2026, 23.30.38,0,"Berapa banyak korban jokowi …"
khoirul_ikhsan18,14/5/2026, 23.27.53,0,"INI kaya pengadialan yg di gelar di negara yg ngga ada presidennya cuk orang baik di tindas penegak hukum yg ga jelas PADAHAL KAYANYA semua di bawah perintah presiden ,ATAU PRESIDEN GA BOLEH IKUT CAMPUR ,kalo ga boleh buat apa ada presiden ,saya ga faham tolong bantu jelasin yg faham @pandji.pragiwaksono"
rodhiyatulkholis,14/5/2026, 23.23.53,0,"Ya Alloh,,,berikan azab bagi penegak hukum yg zolim di negeri ini"
_youlot,14/5/2026, 23.22.03,0,"rip keadilan bagi seluruh rakyat Indonesia😔"
purwo_edo,14/5/2026, 23.20.02,0,"Bubarin aja NKRI"
lepee_de_verite_,14/5/2026, 23.19.23,0,"Sabar pak. Bapak itu tumbal si solo. Semoga bapak sehat selalu dan dilindungi"
aris_kim19,14/5/2026, 23.14.16,0,"Jgn jadi pejabat publik... karms kali ya,, harus toubat lah"
zullkifli.6,14/5/2026, 23.13.28,0,"Pria gemoy sebentar lagi akan datang menjadi pahlawan"
reyzaaa121,14/5/2026, 23.08.21,0,""
st_wibowo93,14/5/2026, 23.07.06,0,"#JusticeForNADIEM🔥🔥"
__kiky.al,14/5/2026, 23.05.34,0,"5 triliun bayangin 😢"
masrullshidiq28,14/5/2026, 23.04.53,0,"Selamat datang Di Ilusii Hukum"
kprihandoyo,14/5/2026, 23.03.27,0,"Pak Nadim Jangan bust Framing bertarung lah di pengadilan"
tatan_zr99,14/5/2026, 22.56.44,0,"Semua itu karena pria solo"
aren6507,14/5/2026, 22.48.35,0,"JOKOWI. JUGA HRS DIADILI DIA YG BERTANGGUNGJAWAB"
j0__han,14/5/2026, 22.43.46,0,"Kesalahan terbesar bagi manusia adalah menjadi WNI"
muhammddafiqr,14/5/2026, 22.42.05,0,"Paling bener ga usah masuk pemerintahan, bukan kali pertama orang pintar masuk pemerintahan malah di penjara, padahal bukti tidak ada, mereka di anggap ancaman, sesuatu yang benar akan sulit untuk di tegakkan emang 😂"
lambertsh_,14/5/2026, 22.41.31,0,"Penegak Hukum di negeri ini apakah masih bisa dipercaya?? Apakah hukum di negeri ini sudah tumpul kah? Lalu apa arti hukum itu jika tanpa kebenaran & keadilan. Hukum dimainkan oleh penegak hukum yang memperkaya diri, yang takut akan kekuasaan diatasnya, yang tidak punya hati nurani dan pemikiran waras. Sampai kapan ego, kepentingan, suap-menyuap & takut akan penguasa belakang panggung maupun depan panggung negeri ini yang bisa memainkan hukum. Para penguasa dan Penegak Hukum di negeri permainannya bengis, tanpa ampun untuk menindas rakyatnya. Apakah orang pintar di negeri ini mau stand up for Indonesia ( pemerintah ) atau pergi saja kalian ke negri yang jauh untuk melanjutkan hidup yang lebih jujur dari pada hukum negeri ini."
sahira6186,14/5/2026, 22.37.38,0,"Bro jaksa coba buktikan kesalahan pak Nadim, kalo ada. Kalo ga ada elu  DOSA"
syastantri_rzn,14/5/2026, 22.37.35,0,"Lindungilah Bapak ini Yaallah, sehatkan dan panjangkan umurnya . Dan berilah keadilan utk beliau aamiin 🤲🏻"
abdulazis2288,14/5/2026, 22.30.03,0,"Hadirkan tuh jokowi"
devnicorneo,14/5/2026, 22.29.22,0,"Bicara jujur Pak... Apa yg diajar kan Ibu mu..."
adonmarsya,14/5/2026, 22.28.29,0,"Presiden d negara ini mana y ..?? Kok kasus2 seperti ini tidak bisa d tangani..apa semua tersumbat karna d bungkam dgn uang..??"
wenni_ari,14/5/2026, 22.28.12,0,"Dzolim ya Allah .. gila hukum di negeri ini konyollllll"
sourcanditsz,14/5/2026, 22.27.14,0,"@kejaksaan.ri EMG KNTL LU SEMUA"
afridayanti234,14/5/2026, 22.27.13,0,"Gk waras.."
suyoto.yoto.52056,14/5/2026, 22.23.54,0,"Jpu nya stres bosss... Sabar mas karim... Anda pejuang hukum"
andr.o4470,14/5/2026, 22.19.37,0,"Tai amjing sama kau..."
restuwidodo68,14/5/2026, 22.19.37,0,"Korban Jokowi!!!!"
rafiq_img,14/5/2026, 22.19.00,0,"Bapak ngapain pak @prabowo ???"
tara.iswan,14/5/2026, 22.15.46,0,"Masih bersyukur gak dihukum mati Lol tolol"
murnijoissilitonganapitupulu,14/5/2026, 22.14.30,0,"Sabar pa Nadiem ,Tuhan akan menolongmu"
tugiyana77,14/5/2026, 22.14.21,0,"Apa kabarnya kasus korupsi tambang timah 271T ??"
nasaition,14/5/2026, 22.06.16,0,"😂😂😂😂😂😂"
akagami_fatma,14/5/2026, 22.06.11,0,"Dalangnya semoga mati kena penyakit yang amat sakittt"
adarimizi,14/5/2026, 22.04.18,0,"Koruptor itu lebih kejam dari pembunuh bro"
dandyivandi_,14/5/2026, 22.03.15,0,"Gapapa karna kurikulum lu membodohi beberapa generasi"
poe25_,14/5/2026, 21.59.07,0,"😢😢"
keziamatitaputty,14/5/2026, 21.53.50,0,"😢😢😢😢😢😢"
rahmatwahyudi262,14/5/2026, 21.53.36,0,"Indonesia negara hukum tapi hukum di indoensia sperti ini.. Pertanyaan besar bgm dgn generasi muda yg sdg kuliah menuntut ilmu pada Bidang Hukum....??? dan bgm dgn para dosen dosen ahli hukum yg ada di indonesia ini...??? Apakah mereka melakukan pembiaran dgn kondisi hukum dinegeri ini....!!! Bgm nasib bangsa ini ke depan..."
santyqotrunnida,14/5/2026, 21.52.00,0,"Si jack santai santai yaa"
mustakim_woles,14/5/2026, 21.50.59,0,"𝘎𝘪𝘳𝘪𝘯𝘨 𝘰𝘱𝘪𝘯𝘪...."
wirantoanthoni,14/5/2026, 21.49.36,0,"Itu lah pak yg gak adil di dunia ini. 🙌🔥"
reztu_88,14/5/2026, 21.48.43,0,"kejam"
bayu_ferdinand10,14/5/2026, 21.47.27,0,"Makannya cari presiden asal Sumatera. Semua pasti adil jaya aman dan berani kontra kepada hal yang tidak benar"
one_cruzen,14/5/2026, 21.45.12,0,"Tumbal pemerintah gk heran 🙃, emang ngeri sedap krja d pemerintahan"
dapuraliali,14/5/2026, 21.44.38,0,"Lebih besar dari korup timah 😂😂😂"
anas_nashirudin,14/5/2026, 21.43.54,0,"Kapan jokowi pulang?"
danielsaputra1899,14/5/2026, 21.42.44,0,"Pada kemana anggota gojek..kok pada diem aja ga ngamuk bos kalian tuh di dzolimi"
_somad.99,14/5/2026, 21.41.21,0,"Terus yang 271 triliun gimana yaa kabarnya"
mangantarnainggolan,14/5/2026, 21.40.59,0,"Negeri Konoha. Banding pak"
anggakurniawan4164,14/5/2026, 21.40.49,0,"@prabowo  lucu ya pak negara ini'' mungkin saya kalau punya uang lebih libih  baik memilih hidup tidak di negara ini''"
mas_shecha,14/5/2026, 21.40.45,0,"Mulyono asu"
tiarawulandariw_,14/5/2026, 21.40.24,0,"Memang bener udh gak ada harapan lagi di negeri ini😢"
indrairawan_76,14/5/2026, 21.40.15,0,"aman pak verdi sambo aja dr hukumna mati jd penjara seumur hidup secara tb2 . apalagi itu yg masih ada jumlah tahunnya. paling 1 tahun paling lama dah bebaa 😂"
harunalr5566,14/5/2026, 21.35.50,0,"Udah demo aja, serang aja org2 yg terlibat. Rumah anggota dpr aja bisa di bobol, tunggu apa lagi???"
aliezae_situ_okay,14/5/2026, 21.34.32,0,"Ingat..cuma pelaku kejahatan dan koruptor yg di lindungi negara..sudah waktunya indinesia memerdekakan dirinya sekalai lagi...lebih baik tumpahndara..daripada di pimpin oleh para pejabat negara dan aparat yg begitu bejat.."
solihat7144,14/5/2026, 21.34.15,0,"😢sbar yaa pa Alloh tidak tidur"
zaa.kiia3,14/5/2026, 21.33.40,0,"O ala"
rosmawatitumanggor,14/5/2026, 21.32.42,0,"Tuhan tidak tidur ada saatnya mereka yg punya kepentingan akan menerima upah dari perbuatan mereka... saya yakin mereka tidak tenang dalam hidupnya"
saniayahiraa,14/5/2026, 21.32.08,0,"@prabowo @gibran_rakabuming @raffinagita1717 Hallo Pak?  apakah bapak ingin mempermalukan indonesia dengan berita ini?"
iman_tarra,14/5/2026, 21.30.42,0,"Makannya hukum di Indonesia itu taiii 🔥"
smoky.aaa,14/5/2026, 21.29.28,0,"kaos kaki sama mtor listrik mbg bikin rugi jg itu"
chrizt_dianto,14/5/2026, 21.26.33,0,"🥀"
itapurwitasundari,14/5/2026, 21.25.52,0,"Buka aja mas siapa dalangnya"
4lly0uc4ne4t,14/5/2026, 21.22.08,0,"Otak idiot jadi Mentri, merusak generasi dengan anbk, busuk Tah maneh dipenjara, Hakan duit haram crombook, biar keturunannya hancur"
nikialusss,14/5/2026, 21.21.02,0,"Dosamu cuma satu pak, nyuruh anak² sekolah daring dimasa corona. Tai lah itu"
brayentkusuma,14/5/2026, 21.20.38,0,"Kasiannya nadim Lah... 😢😢"
eka_kurniawan1933,14/5/2026, 21.19.20,0,"BOBROK nya negeri ini"
aandriginanjar800,14/5/2026, 21.19.12,0,"🔥🔥🔥"
aryo97207,14/5/2026, 21.18.51,0,"Hukum di Indonesia🇮🇩 gak jelas ngawur"
reyhanshofi,14/5/2026, 21.17.06,0,"Selama ada pria itu, keadilan ga akan pernah ada di bumi Indonesia"
aditia_nazri,14/5/2026, 21.16.59,0,"presiden indonesia apa ga lihat kasus ini ya?"
grade1504,14/5/2026, 21.16.05,0,"Memang aneh...sabar pak nadiem"
dailyid77,14/5/2026, 21.14.33,0,"😢😢😢"
lipzyyyyyyyyyyyyy,14/5/2026, 21.13.16,0,"@prabowo apakah ini yg di namakan dengan ke Adilan pak?"
esa_toaf,14/5/2026, 21.11.27,0,"Azab azab azab lah yang pantas untuk mereka. 🔥🔥🔥"
csvnlp_,14/5/2026, 21.10.15,0,"Heran knp org korupsi di bela ya pdhl udh jls salah kalau dia knp tuntutan dia lebih besar dari pd pembunuh dan teroris ya karena dia sudah merugikan bnyk org negara dan jg masyarakat apa pun hukuman nya ya itu di terima kalau emg gamau di kasih hukuman ya jgn korupsi knp org Indonesia pada ngebela org yg korupsi udh jls salah aneh"
ubud.munir23,14/5/2026, 21.09.11,0,"Tau kan pahlawan kesiangan nya siapa? Tunggu aja ntarr juga keluar"
abouttme77,14/5/2026, 21.07.36,0,"Tanpa bukti yang pasti,tapi dituntut penjara melebihi penjahat...RIP hukum di indonesia🥀"
ari_skun,14/5/2026, 21.06.53,0,"@official.kpk @mahkamahkonstitusi @dpr_ri Gimana dengan yang korup sampe 200T lebih dan hanya dihukum 6tahun penjara ? Apa karena setoran mereka lebih gede ? Apa karena bisnis² kalian ada dibawah tanggannya ? Haaa kontol lu semua"
gastri_123,14/5/2026, 21.05.23,0,"Negara ini punya Mulyono pak negara suka2"
ema_emo009,14/5/2026, 21.00.12,0,"@daneshvivitdaneshvivit"
reylapcb,14/5/2026, 20.59.50,0,"Korupsi 200 Triliun lebih masa hukuman cuma 3,5 tahun"
ipeydweja,14/5/2026, 20.57.54,0,"Gemes dengan Indonesia....."
hakimisardi,14/5/2026, 20.56.49,0,"Negara bacot"
elsakoto,14/5/2026, 20.56.32,0,"😢😢😢"
lukmana_25,14/5/2026, 20.55.51,0,"Silvester kok ga ditangkap?!"
elis_jeo,14/5/2026, 20.51.05,0,"Pst bapak nyesel jd wni 😢"
halim_khalil,14/5/2026, 20.50.08,0,"Gibran lebih mantap"
dindapuspitasari_3,14/5/2026, 20.45.25,0,"Itu juga pilihanmu jadi mentri si ijazah palsu.  Sekutu syetan"
boypangky,14/5/2026, 20.42.44,0,"Masih beruntung ga hukum mati masih ngeles bela diri"
septian_eka_87,14/5/2026, 20.42.33,0,"Waktunya turun ini negara sdh g beres"
andreas_yos_,14/5/2026, 20.42.13,0,"jaksa goblok.asal bp senang"
obeybuttowski,14/5/2026, 20.41.32,0,"Gk bisa di tag gemoy"
irvan68,14/5/2026, 20.39.46,0,"Sedih"
chairul_b420,14/5/2026, 20.38.28,0,"Masa hakim salah memutuskan??"
chairul_b420,14/5/2026, 20.37.21,0,"Knp ko pintaran BP dari pada hakim,kalo ta'terma banding aja,kalo banding tetap kasasi,"
unaybarista,14/5/2026, 20.31.57,0,"Apakah ada yg diuntungkan jika anda (maaf:meninggoy) ?"
riza_heung_roshito,14/5/2026, 20.30.10,0,"Kesulitanmu di dunia mungkin itu kemudahan nanti di akhirat.... Semoga pak nadiem akan dapat happy ending mungkin ini ujian terbesar pak nadiem...."
ekosur25,14/5/2026, 20.24.19,0,"Subhanalloh. Menyedihkan"
iwannrp,14/5/2026, 20.24.17,0,"Wahai RAKYAT SADAR !!! Jangan pilih yang sekolam lagi !!!! Pinter dikit !!!!"
just_inbibirr,14/5/2026, 20.23.45,0,"kita ngga bisa Patungan apa yakk buat ngeluarin nadiem, huhhu nangis banget Lita hukum indo"
irekapmrsy,14/5/2026, 20.19.47,0,"Jkwbgst"
dickyanggadita,14/5/2026, 20.14.00,0,"IKN APA KABARRR"
cepot_76apel,14/5/2026, 20.12.09,0,"@hotmanparisofficial"
suswahyuni_sa,14/5/2026, 20.10.35,0,"Coba di ingat2 Lagi pak,, dosa/kesalahan apa yg bapak Lakukan trrhadap beliau..??? Sbb katanya beliau memang pemdendam pak..,???😢"
oke_wijaya007,14/5/2026, 20.09.35,0,"Ayo waktunya bongkar - bongkaran Bung. Daripada hidup jadi keset penguasa"
novaliansyahputra,14/5/2026, 20.09.32,0,"say a cant law an 🔥"
des_cik1,14/5/2026, 20.06.46,0,"GK usah heran"
rfki.pryg,14/5/2026, 20.06.15,0,"@prabowo pak."
dellata_,14/5/2026, 20.04.29,0,"Akankah ada demo lagi?"
yonarjunmusik,14/5/2026, 20.01.42,0,"Jokowi bahagia 🔥"
lindasaid7,14/5/2026, 20.00.59,0,"Akibat merusak Korikulum 🤑"
nienaasyrafmakeup_shop,14/5/2026, 19.58.03,0,"😢😢😢😢😢"
kakwh2_wk,14/5/2026, 19.53.44,0,"tidak ada harapan buat anak muda"
begundal_anjing,14/5/2026, 19.53.39,0,"Enakan dr dlu lu jd pengusaha pak..ada nama...d tawarin jabatan ..nahh jd nya begini..jd tumbal kann.."
_donyyshoim,14/5/2026, 19.51.54,0,""
muhammad_rosim30,14/5/2026, 19.45.34,0,"Rim rim penghancur pendidikan Indonesia"
muiz.0609mui,14/5/2026, 19.42.37,0,"Pak ma'fud bersuara lah"
rv_plg,14/5/2026, 19.42.08,0,"Dulur dulur Jangan cepat. Menilai satu sisi subyektif dengan langsung membela nadiem.. Penyidik KPK hakim dll pasti sudah sesuai prosedur yang ada dan"
