username,timestamp,likes,komentar
junitarassa_,22/2/2026, 12.31.39,0,"Duka bagi negeri sih 😢 knpa org2 jujur jdi tersangka oh indonesia 😢"
rintasuhadi81,22/2/2026, 10.32.16,0,"Sejak awal sampai kapanpun, beliau memang sengaja dikorbankan .. semoga di bulan Ramadhan yg suci ini, Allah memudahkan jalan kebebasan untuk beliau. Allah Maha Adil & Maha Benar .. aamiin 🤲"
al_fadjri,22/2/2026, 09.36.15,0,"Ini kan biasa di Indonesia, kayak baru tau aja😁"
ellyyagustina,22/2/2026, 07.57.42,0,"Hebat yaa pejabat bidang pendidikan! Gembar gembor pendidikan indonesia harus maju, gmn mau maju orang uang pengadaannya dimakan kalian semua!! Pas turun ke siswa hanya sisa remahan saja, bahkan kualiatas barang yang diterima tidak mumpuni 🫠 jadi jangan selalu menyalahkan guru dengan berbagai sistem mengajarnya! Perbaiki dulu itu yang atasnyaaa, jangan bawah terus yang digerus!!! 🔥"
harfia_namasaya,22/2/2026, 05.49.59,0,"Gini nih, sakit pada emang. Giliran pimpinannya bagus, anak buahnya busuk"
agathadewi24,22/2/2026, 05.47.59,0,"Yang bodoh siapa ..heran lah...amit2"
ray_garden_,22/2/2026, 05.07.40,0,"Tuhan akan segara menguak kebenarannya, perlahan pasti🙏"
aan_patria17,22/2/2026, 04.11.17,0,"Anda salah tempat pak.... Semangat pak semoga lekas pulang ke rumah bersama keluarga kembali.. Amin @nadiemmakarim"
lantip_sastrodarsono,22/2/2026, 01.50.15,0,"@marian sussy"
kuproystoria,22/2/2026, 00.36.38,0,"Ada anak ""baik"" dikelas, laporan ke guru ada siswa yang nyontek. Ternyata yang nyontek 1 geng. Alhasil si siwa ""baik"" ini dimusuhi geng yang nyontek. Sampe pulang rumah pun diteror. Di sekolah pun di bully."
sigitnurcahyogg,21/2/2026, 22.46.12,0,"Emang ada ppk yang ga dapat fee...🤣😂"
tiyosp,21/2/2026, 21.45.53,0,"Bener klo ras terkuat di bumi ini adalah ""emak-emak ngejabat"""
thiscoway,21/2/2026, 21.05.22,0,"PEJABAT2 DI INDO EMNG 99% MAIN GRATIFIKASI BUSUK EMG 😂"
dr_galih_spog,21/2/2026, 16.52.08,0,"Yg kongkalikong siapa, yg dihukum siapa..yg dzolim selamat di dunia, tapi di akhirat belum tentu..tetep semangat pak Nadiem"
repratra,21/2/2026, 15.33.57,0,"Knp orang jahat gak takut masuk neraka ya"
ditajayantii,21/2/2026, 15.06.19,0,"wow bagi bagi ,kasian nadiem nya sendirian di penjara naudzubillah"
kamenyangan_bytienskitchen86,21/2/2026, 14.34.50,0,"🤣🤣🤣karena pembagian tidak merata akhirnya buka mulut juga."
galaxystore_tlg,21/2/2026, 13.47.50,0,"yang salah siapa yang di penjara siapa aneh konoha"
ciciek36,21/2/2026, 13.22.27,0,"InsyaAllah kebenaran akan menemukan jalanNya"
freyafrancescameilani,21/2/2026, 11.46.44,0,"semangat ya pak @nadiemmakarim, bapak orang baik❤️"
levionce,21/2/2026, 11.33.17,0,"Gelo di framing supaya jadi kambing hitam. Kejahatan hampir sempurna"
shooter.down,21/2/2026, 10.30.29,0,"Ga heran. Sekarang aja orang nangkap pencuri malah yg nangkapnya di jadikan tersangka🤣"
barayabangor201,21/2/2026, 09.57.46,0,"Karena sbagai menteri tanggung jwb anak buahnya"
ovie.el,21/2/2026, 09.50.31,0,"Kocak banget negara ini, kalian lagi bersandiwara kah? Sampai mengorbankan putra bangsa terbaik. Innalilahi benerrr"
nofri_sutan_rajo_intan,21/2/2026, 09.31.26,0,"Sudah rahasia umum ini mah..😂😂"
grafonomi,21/2/2026, 09.27.23,0,"😮😮"
muhammadsetyoandrianto,21/2/2026, 06.59.33,0,"Bismillah ,sehat2 pak mentri..."
karindilla,21/2/2026, 06.44.34,0,"Hampir semua proyek di konoha pasti ada angka2nya, udh lumrah, jd susah ditangkap"
budichandrara,21/2/2026, 06.44.27,0,"@jokowi ngga kesebut.....hanya setan yg tau"
wijayaandrikaa,21/2/2026, 06.37.31,0,"Emang anjing ni negara mau di bawa kemana sih? Makin hari makin ngawur"
welanu,21/2/2026, 06.32.27,0,"Mumpung bulan Ramadhan nih. Banyakin doain pemerintah... Kalo bisa doain yang langsung endgame aja"
stepkurniawan,21/2/2026, 06.08.21,0,"Kalo anak buah bersalah, ya udah normal bos nya yang menanggung kesalahan. Bos nya mas nasdiem siapa ya?"
wirs.abd.fatah,21/2/2026, 05.17.39,0,"Video Jokowi : naikkan anggaran nya pak Nadiem gapapa"
wuriandhar,21/2/2026, 05.01.45,0,"Jaman beliau PPG dipermudah pengangkatan P3K besar2an. Revolusi luar biasa bahkan saya juga termasuk yg mendapatkan berkahnya. Beliau orang baik semoga mendapatkan keadialan seadil2nya bapak🙏"
pronitastefany,21/2/2026, 04.49.20,0,"Kalau maling gini aja ndk ditangkap 😂"
el._papap,21/2/2026, 04.45.34,0,"""Sedikit rezeki"" kya halal aja 🤣"
dwita.putra.7,21/2/2026, 04.41.18,0,"Pejabat non partai di Indo gampang sekali dijadikan tersangka, padahal niat mereka tulus membangun negeri, untuk yang lainnya sudah benar jangan masuk pemerintahan karena terlalu banyak benalu"
oktavia_suryani,21/2/2026, 04.37.03,0,"Ya Allah itu baru satu kementerian"
dony_berkata,21/2/2026, 04.19.50,0,"Bhinneka, dulu nyari barang IT sering ke toko ini...sekarang sudah kalah sama ijo dan oren...eh ikutan proyek korup mengeruk uang negara"
pak_wiyanto_new,21/2/2026, 04.18.35,0,"Opo?!!! Pak Jumeri ikut nerima😮"
ayuqwlr,21/2/2026, 04.11.12,0,"Bgimana si ini kasus"
masgantengmunih,21/2/2026, 04.00.46,0,"Udah bener jadi CEO malah masuk politik dan jadi mentri 🤦🏻"
raymencoba,21/2/2026, 03.58.42,0,"Korupsi itu tidak mungkin di kerjakan sendiri, semua di lakukan secara sistematis oleh sekelompok orang....maka akan aneh jikalau Nadiem di dakwa korupsi dan melakukan sendiri, dan kini terbukti ternyata siapa2 saja yang melakukan korupsi tersebut."
bacok1971,21/2/2026, 03.57.51,0,"SEMENJAK JAKSA DI JAGA TNI......GUE UDAH CURIGA"
bungki262,21/2/2026, 03.43.38,0,"Padahl orang berkependididan semua itu, tapi entahlah, namanya juga bisinis"
gusogik__,21/2/2026, 02.56.46,0,"Apapun yg benar, yg sehat, yg transparan akan di sikat habis"
babeh_peterson,20/2/2026, 23.50.39,0,"Sangat Pak Nadiem....doa kami anda terlepas dari kasus ini 👍"
sabar_sms,20/2/2026, 22.42.19,0,"lanjut bongkar kasus korupsi ASDP, d mana bu direktur d. tuduh korup 🙏🔥🔥"
11afryan,20/2/2026, 22.07.35,0,"Kita bersam mas menteri! Dia udah kaya sbg CEO Gojek. Ngapain korup! Dan integritas dia juga tidak bisa diragukan! Noh liat pengadaan IFP, Laptop Merah Putih, MBG apalagi, coba telusuri deh, pasti ada grativikasinya 🙏"
agussetyobudi14,20/2/2026, 21.18.01,0,"Mendegradasi Inherent Dignity...Melalui ""Kebijakan Yg Merugikan  atau Potensi Merugikan""....SPTJM dlm konteks Strict / Absolute Liability....Deelneming --> Baik sebagai Dader ( Kebijakannya ) atau Menikmati Ultimate Benefecial Owner yg terinkripsi ...Janji / harga kompensasi untuk menjadi Menteri"
tommyakhmad,20/2/2026, 21.02.42,0,"dia horang kaya bangeett, ngapain korupsi klo keitung harta haram 🤔"
apriene,20/2/2026, 21.02.24,0,"Tuhan tidak tidur. Terus berdoa dan tetap semangat Pak Nadiiem. Semoga kebenaran yang sebenar-benarnya segera terungkap."
gryco_konelius,20/2/2026, 18.21.08,0,"Yang pinter pinter, yang jujur gausah jadi pejabat percuma bakalan jadi kambing conggek, biar rusak skalian nih negara bubar bubar deh"
romahar34,20/2/2026, 18.20.19,0,"Negara apa sih ini"
muh_nazir03,20/2/2026, 18.15.58,0,"Emang rusak negara ini gara2 tikus2 rakus serakah"
nfattirgiveary,20/2/2026, 18.07.35,0,"Udah jelas klo korupsi gini asal muasal pasti vendor kongkalikong sama pengadaan. Nyeret Menteri mah Hal lain"
ayah_acen,20/2/2026, 16.51.20,0,"HAHAHAH. KOK BARU TAU DEPARTEMEN ITU SARANG NYA. HAAAAAAHAHAHA. BANG NADIEEEMMM BANG NADIEM.  WADOOOOOOHHH WADOH"
iangtu2002,20/2/2026, 16.50.15,0,"semua begitu lahh, masak baru tauu,...? wk wk wk wk wk semua maling semua tukang palak ,kalo gk ngasih gak bakal dapet proyek luuu , negri bergundal wk wk kw kw kw"
sugihliawan,20/2/2026, 15.43.10,0,"halah pihak KEJAKSAAN parah ini... GA BENER... itu terang-terang ngembaliin HASIL KORUPSI... harusnya sudah tahu PELAKUnya siapa..."
baksobundanedekagam,20/2/2026, 15.30.19,0,"Pak nadiem tetep semangat... Bapak ini adalah orang jujur saya yakin🙏🙏🙏"
wahyudiantozunan,20/2/2026, 15.26.44,0,"Kalian yg korupsi semoga segera dilaknat Tuhan. Lihat kualitas chrome book yg diterima sekolah. 😢😢😢😢"
felix_coo,20/2/2026, 12.07.35,0,"Semua kementrian pasti demikian, PERCAYALAH 🤣🤣"
primelya,20/2/2026, 12.06.21,0,"Naik pangkat masal donk, klo pejabat""ny pd di bui 👏👏 semoga penggantinya amanah"
opickdayat.4,20/2/2026, 12.02.28,0,"Catatan penting untuk para pekerja di pemerintahan..sedikit demi sedikit bangkai kalian sudah tercium, tidak lama lagi akan terbongkar semua kasus2 kalian masalah grtifikasi dan korupsi."
indonesiansmurf,20/2/2026, 10.45.48,0,"Seng entuk 100 juta rugi....kurang okeh keciduk🤣🤣🤣🤣🤣 selamat....anda sudah berusaha"
ridwan_shiro,20/2/2026, 10.14.47,0,"Pdhl di jaman bu menteri sri Mulyani, di buat sistem lkpp, tujuan nya spy lbh transparan, ehh ilmu korupsi nya lbh tinggi, kalo mau tembus di lkpp, hrs byr jg dong, pasti ada negosiasi sblm ketok palu di lkpp tuh... Dulu sblm ada lkpp, purchasing pemerintah upping harga dr nota2 tsb... Kalo transaksi dgn pemerintah, pasti jorok sih, krn mau pemimpin nya bersih juga tidak cukup, krn sistem nya bobrok... Org2 nya semua ud secara sistematis korupsi, ga mau korupsi di anggap duri dalam daging..."
taman.mustikasari,20/2/2026, 10.12.20,0,"Buzzernya ngeri ngeri, biasanya ramean bbrp nanya salahnya dmn, udh dkasi tau apa salahnya blgnya hidup dmn ga update bla bla bla kl ga ngerti mending diem, semua bahasanya seragam ga jauh2 dr itu td 😂 yg ngeh mereka ngomongnya gt mulu ngacung"
rinaldi.suhardiono,20/2/2026, 09.37.30,0,"SERET ‼️ MEREKA BUANG² UANG RAKYAT HARUS DIADILI."
end.herd,20/2/2026, 09.33.25,0,"Jadi di Konoha menunjukan siapapun pemimpinnya bisa di gulingkan sama anak buahnya...🤣🤣 korupsi yang sudah mengakar sampe dalam"
naufalario,20/2/2026, 09.25.20,0,"Pentingnya menteri itu mengawas detail kerja bawahannya bahkan sampai unit sekolah terpencil. Pak Nadiem nih bagus inovasinya tapi sampai pada unit terkecil sayangnya msh jauh dari yg diharapkan"
embracingdju,20/2/2026, 08.20.13,0,"Indonesia oh Indonesia, banyak orang2 licik nya. Ya beginilah Indonesia kedepannya, kalah sama Malaysia, Vietnam. Ampun dah Indonesia"
heydirraaa,20/2/2026, 08.16.15,0,"Yaa kalii moso gak tauuu,, smp di ubek2 ternyata baru ketauan"
janpiterps,20/2/2026, 07.57.00,0,"Langkah bagus ta, coba sekalian diperiksa semua pengadaan yg lain di pemerintahan n bumb, supaya sekalian good governance menyeluruh 🔥🔥"
hi_ikeey,20/2/2026, 07.36.12,0,"😢"
kring_kring801,20/2/2026, 04.45.38,0,"emang qoploq kebanyakan manusia di negeri ini…😂😂"
mrs_jqsn,20/2/2026, 03.36.28,0,"Assalamualaikum MBG 🙏"
toni_siswanto30s,20/2/2026, 02.29.16,0,"Semua proyek pemerintah ada"
batbrot,20/2/2026, 00.52.10,0,"‼️🚀SIKATT🚀🚀 #BUBARknDPR #InstiTAIsi💩 💥"
doncuaaan,20/2/2026, 00.07.47,0,"Bawahan skrg emg g tau diuntung pak"
harvest081,19/2/2026, 22.35.48,0,"@kejaksaan.ri Lucu ya kalian😂😂"
alfarismohamed,19/2/2026, 21.52.37,0,"ya org"" kemendikbudristek isi otaknya Tai ayam yg atasnya sama otaknya tai ayam jg biarin biar pada ulaaaan itu peruttt...."
zhawlong,19/2/2026, 21.41.33,0,"@bhinnekacom ini?"
mahdihasni227,19/2/2026, 21.31.40,0,"Makanya sudah kaya jgn jadi penjabat Konoha bisa di permainkan oleh presiden dkk."
antasena_kainaya,19/2/2026, 20.09.16,0,"Om suda klo bsk dtawarin msuk dunia politik tolak aj mnding hdup sderhana pikiran pun tenang"
bersyukur_itu_ajaib.21,19/2/2026, 19.46.49,0,"Artinya pimpinannya tidak becus kerja dan tidak becus memgawasin....."
jgurn27,19/2/2026, 17.38.00,0,"Terus kenapa Nadiem yg ditangkeup? Kan lucu negeri ini...."
ni_kadek_windayani,19/2/2026, 17.32.36,0,"Semangat pak Nadiem😢❤️"
vico.robica,19/2/2026, 15.45.24,0,"Dan itu berlangsung hampir di semua kementerian👏👏👏"
hilmazemir,19/2/2026, 14.47.18,0,"Kemungkinan hal ini sudah direncanakan sebelum nadiem jadi menteri,, kemungkinan sudah deal to deal,, jangan hanya lihat pribadinya,, mohon berfikir lebih obyektif,, di dunia politik siapapun bisa jadi berubah walaupun ada keterpaksaan/paksaan dari pihak lain,, beliau ttd persetujuan,, beliau pimpinan gojek,, beliau orang berpendidikan,, kalian asumsikan sendiri sajalah,, bukan karena benci pak nadiem  tapi saya prihatin kenapa beliau mau ikut arus penguasa,, apakah kembali karena keterpaksaan?"
iyank400,19/2/2026, 14.40.32,0,"SEMOGA PARA HAKIM TIDAK BUTA MATA/HATI/PIKIRAN/KEIMANAN NYA"
shitaannisadoman,19/2/2026, 14.37.57,0,"Nah kan...terbukti. Nadiem cuma tumbal"
tessa117567,19/2/2026, 14.24.58,0,"Karena Jaksa nya Bego bin Belegug"
lahelulahgua,19/2/2026, 13.41.08,0,"Memang kalo dilihat, pak Nadiem ini agak naif masuk ke pemerintahan. Dia ya husnudzon aja, team-team di belakangnya professional dan jujur. Eh malah dikerjain begini."
asulah_dong,19/2/2026, 13.18.26,0,"Kalo ada korupsi² itu yang paling patut dicurigai tuh orang² yang mutusin vendornya siapa."
abdul.m.jalil93,19/2/2026, 12.01.54,0,"Dari awal juga sudah curiga, ini kayaknya yang main tuh bawahan nya, Saya percaya pada pak Nadiem, beliau sudah kaya, 10 milyar bagi dia bukan apa2 nya, tapi bawahan nya ampun"
santiwidyaningsih,19/2/2026, 10.08.53,0,"Habiskan, usut tuntas, penjarakan, rampas asetx, miskinkan 🔥🔥"
joko_surahyo,19/2/2026, 10.01.43,0,"Mungkin beliau dijadiin tersangka karna ga mau nerima uang hasil rezeki..."
666.dms,19/2/2026, 09.23.47,0,"nadiem udah kebiasaan percaya sama bawahannya yang swasta pas di gojek, pas masuk negeri malah banyak tikusnya"
nurrohman92,19/2/2026, 09.21.13,0,"Lucunya negeriku"
agusianagusian,19/2/2026, 09.19.42,0,"Itu bales dendam dari partai pidp, buat jatuhin mr kowi"
setanbarat,19/2/2026, 08.50.26,0,"😂😂😂😂 blum lagi whosssss.... triliunan.....ampum deh....."
rhiey_rafaelo,19/2/2026, 08.37.33,0,"😡 emng skrg gt yg salah gak ditangkap. .. semoga semua kebenaran secepat nya terungkap."
riando_situmorang93,19/2/2026, 08.32.38,0,"Nadiem orang kaya. 😂😂😂 masa iya dia  ambil uang segitu doank. Harga saham peeusahan dia ajh trlyunan.... konoha konoha😂"
odysea_true,19/2/2026, 08.19.49,0,"Pak Nadiem jd belajar, bhw percaya itu bagus tp kontrol tetap ga boleh kendor, klo ga mau cawang kementrian jebol. 😂"
much_faisall,19/2/2026, 08.12.36,0,"Bang nadiem orang baik ❤️🔥"
dimmasradhitia,19/2/2026, 08.00.24,0,"Jarang jarang ini bosnya yg jadi tumbal…"
billygun13,19/2/2026, 07.40.13,0,"@nur_fajar14 ada bhineka 🤣🤣🤣"
davidmarta17,19/2/2026, 07.39.50,0,"Dari awal juga udah curiga, kasus nya aneh, semangat pak Nadiem, kami seluruh driver gojek mendukung mu...🔥🔥🔥"
lukasnuryadi,19/2/2026, 07.00.14,0,"Justice for Nadiem,,"
deepputra,19/2/2026, 06.12.39,0,"Berarti semua mentri kerja bener di era beliau, dan semua berusaha dipenjarakan itu kenapa ya, hmm"
ed.alsyatrie,19/2/2026, 05.58.39,0,"@nadiemmakarim mungkin sj sengaja ditangkap, untuk di mintai keterangan.. krn tanggung jawabnya, dia harus pastikan bagaimana proses kerja,pembelian sampai distribusi terjadi.. jika tdk ada dia dipengadilan maka semua akan bias. Kemungkinan dia akan bebas... Jika sdh ada pelakunya.. jd tdk usah bawa2 presiden dr dlu zaman mantan presiden banyak bawahannya yg korupsi, contoh: HAMBALANG, knp tdk tangkap SBY? tdk mungkin krn beliau presiden, yg perintahkan pasti utk kemajuan negara.. skrng anak buahnya yg tdk bener, mrkalah yg bertanggung jawab.. krn jika km jd pemimpin, km pastikan visi misi berjalan dgn baik.. tentunya dr Kementerian dulu yg akan menjalankan tugas dan pertanggung jawaban anggaran belanja... Krn presiden tidak pernah belanja, apa lg pegang uanh proyek.. kan lucu jg."
wdy_galuh,19/2/2026, 05.52.55,0,"Semoga keadilan segera menemukan jalannya"
holecloud_0401,19/2/2026, 04.57.03,0,"Oknum"" menjijikan, udah korupsi, mekambing hitamkan orang lain"
misbah_zincdialkyl,19/2/2026, 04.51.31,0,"Bawahanya main e katalog"
kopidinginn,19/2/2026, 04.47.46,0,"pasti ada yg bacot “banyak korupsi di era pak prabowo”"
ellzetas,19/2/2026, 04.27.23,0,"Apa bedanya dng MBG banyak yg mendapatkan keuntungan dr pengadaan program ini .. 🤣"
kukuhadisanjaya,19/2/2026, 04.13.02,0,"Ya buat pembelajaran sih buat para mentri yg ada. Kalau anda bersih blm tentu bawahan kalian bersih. Jangan iya-iya aja, jgn kayak Pak Pres kita yg sekarang nih. Ditipuin pake laporan palsu yang dah dipoles langsung percaya."
alzeancarvhis,19/2/2026, 04.03.18,0,"Struktur negara paling tai ya disini"
alzeancarvhis,19/2/2026, 04.02.46,0,"Emang pada taii"
humanformofdeppresion,19/2/2026, 03.58.13,0,"Sang pelapor? Yang melaporkan pak Nadim? Ga di cek juga?"
tehaaa3497,19/2/2026, 03.51.42,0,"Rampok terus negara gue dasar tikus-tikus bajingan"
rizaldeagni,19/2/2026, 03.32.07,0,"itu uang asli semua? kagak di campur daun nangka gitu...😮😮"
temukomen,19/2/2026, 03.20.57,0,"“Ini ada rejeki” anjaaayyy wkwkwk"
arifzp,19/2/2026, 02.14.50,0,"Di pemerintahan itu yg jahat dan nerima duid kebanyakan dibawah2nya itu cuy 🤣"
joan70417,19/2/2026, 01.33.45,0,"Itu aliran gratifikasi harusnya berakhir ke ""pihak"" yang memperkarakan ini."
narasi_kit4,19/2/2026, 01.20.57,0,"Nadiem dapat apa?"
hoshikids13,19/2/2026, 00.59.58,0,"Anda di jadikan boneka Genk gonk solooo,,,cepat bebas dan kumpul keluarga pak..semangat"
iwanel_79,19/2/2026, 00.46.43,0,"Semua proyek pemerintah itu rata-rata menjadi bancakan para bencoleng di negri ini"
rujiantochandra8232,19/2/2026, 00.43.09,0,"Yg ditangkap Nadiem?😂"
husnarrijal,19/2/2026, 00.32.15,0,"kok gaada nama Feng Hoe Tang?"
okkysetia,18/2/2026, 22.02.37,0,"Semua di pemerintahan kayak gini, jangan kaget"
christiank_26,18/2/2026, 21.45.14,0,"Baek baek jadi pengusaha malah jadi politisi pak nadiem. Sehat sehat pak"
nuzlul_ramdan,18/2/2026, 21.33.47,0,"Muka penjaga neraka"
ninganastasia,18/2/2026, 21.14.03,0,"Udah gak kaget fenomena gunung es praktek kongkalikong pengadaan barang pasti ada ,yg ketahuan hanya yg apes di permukaan yg gak ketahuan bejibun 🤣🤣🤭🤭💔🇮🇩"
31faga,18/2/2026, 21.03.43,0,"Mental pak nadiem bukan mental korup, saya yakin itu."
studiofoto_dan_cetakundangan,18/2/2026, 19.50.10,0,"Siapapun menterinya selama dirjen ke kepala satuan masih itu"" ya masih ga jelas pendidikan di negeri ini...."
rinaldiad,18/2/2026, 19.28.46,0,"Mereka menyebutnya “REZEKI” 🤬"
pitra193,18/2/2026, 18.47.23,0,"Pembelajaran untuk pemegang kekuasaan & juga kebijakan. Anggaran bisa keluar Triliunan, krna pengawalan kurang ketat. Ujungnya bocor dimna². Kasus diatas gk terjadi hanya 1x, hampir bbrapa pengadaan pasti orang pemerintahan minta bagian. Itu sudah umum & jadi habbit buat mereka."
telnas9,18/2/2026, 17.28.20,0,"Duit itu mengalir kemana? Cb ditelusuri"
msinanp,18/2/2026, 16.18.19,0,"Percaya ga semua hal ini terjadi di kementrian lain? Cm belum terungkap. UU perampasan aset koruptor harga mati"
endrojuli,18/2/2026, 16.10.56,0,"Sampai segitunya mo malingin duit rakyat astaga. Tindakan sangat memalukan dan pada nga punya malu."
kvn6690,18/2/2026, 15.48.42,0,"mohon penjelasan singkat dong lur.. Bhineka jualan laptop untung 5.1M.. dikembalikan karena takut? bukankah jualan untuk cari untung??"
kimiosheva17.baratzon,18/2/2026, 13.59.14,0,"Cuman di Konoha yg JUJUR/berusaha Jujur dipaksa dengan konspirasi jadi Pesakitan. Sedangkan MAFIA dibiarkan LIAR"
dt7178,18/2/2026, 13.58.22,0,"Ndang di hukum kabeh 🔥🔥"
k2_future_grow,18/2/2026, 13.39.22,0,"Jaksanya periksa jg tuh"
rzmohamad13,18/2/2026, 12.16.44,0,"Tungguin surprise nya"
ronaldfad,18/2/2026, 11.56.19,0,"Yaaaa udahh pakk @prabowo"
muhmd.fauzi,18/2/2026, 11.52.33,0,"Yg nakal ya bawahan2nya 😂"
triegon,18/2/2026, 11.40.45,0,"Selain NM juga ada yg dijadikan pesakitan, cm selama ini fokus berita ke NM."
ayuvanda,18/2/2026, 11.11.47,0,"omg😱"
rr_42443,18/2/2026, 10.26.40,0,"PPK nya tangkap.."
indra_novera,18/2/2026, 10.25.15,0,"Anda mengira jadi menteri dapat durian runtuh, ternyata banyak perangkap yg sdh tersedia 😢"
tuti.seroja,18/2/2026, 10.12.24,0,"pejabat2 anak buahnya yg menerima gratifikasi tapi malah menjadikan atasannya yg baik sbg kambing hitam harus dibasmi. Akhlaknya benar benar buruk, ga pantas dipekerjakan sbg apapun. Balas pak, jeblosin ke penjara."
ikhsanaudismail,18/2/2026, 10.09.25,0,"HALAH HALAH .. EMANG DIA GAK NIKMATIN DUITNYA TP NIKMATIN JABATANNYA YG DIA PEROLEH DRI BISNIS CHROMEBOOK ITU"
ban9_uc0k,18/2/2026, 09.23.10,0,"Mana mungkin anak buah korupsi tapi mentri nya gak tau,itu cuma alasan ngeles doang"
mamat_packman,18/2/2026, 09.22.29,0,"klo ga korupsi yah salah, mereka ga ditahan krn mereka korupsi, krn skrng konoha lg menjalani hukum kebalikan sesuai omongan jack yg selalu terbalik dengan kenyataan..😂😂"
