username,timestamp,likes,komentar
teukuamiruddin,26/5/2026, 15.37.15,0,"Apapun yang anda tafsirkan itu kami sebagai rakyat melihat sesuatu itu dari niat baik seseorang dengan tulus dan ikhlas , sampai mau mengorbankan bisnis yang jelas dan minim resiko di tinggalkan demi memajukan anak bangsanya ..🙏🙏"
wounded.heart74,26/5/2026, 13.51.03,0,"Pertanyaan mendasar: apakah maladministrasi ini sdh disidangkan di PTUN?? kalau benar iya maladministrasi. Saat itu pun pemerintah yg di pimpin wiwi, tdk boleh ada visi misi mentri, yg ada visi misi presiden, dan tentunya kepmen ini sdh disetujui presiden, minimal presiden saat itu mengetahui pengadaan chrombook ini.. Kalau dilihat dari hal ini saja udah jelaskan siapa yg harusnya ikut bertanggung jawab.. Dan namanya sempat disebut di sidang.. namun kejaksaan tdk pernah memanggil dirinya, minimal sebagai saksi.."
goodtalkers,26/5/2026, 13.26.26,0,"Ada yg bisa bantu jawab kenapa PPK nya gak ada yg di vonis?"
rvstam,26/5/2026, 13.23.18,0,"Yang nyuruh Jokowi padahal 😂"
philip.santoso,26/5/2026, 10.59.01,0,"Bebaskan Nadiem Makarim atau negara ini akan merana, 2 tahun pemerintahan ini berjalan, ketidakadilan dan tindakan sewenang-wenang pejabat penguasa makin merajalela, hati2 dgn gejolak yg akan terjadi."
fransiscustambayong,26/5/2026, 10.41.04,0,""
rmaliksh,26/5/2026, 07.57.13,0,"Siapa lagi di sini yg mati matian bela beliau?"
herry_stev,26/5/2026, 04.26.47,0,"Apakah niat jahat bisa dihukum? 😮"
gesangadjie_,26/5/2026, 01.18.49,0,"Terkadang ketidakpatuhan terhadap aturan menciptakan kreasi dan inovasi. Mungkin terdakwah tidak ingin ada campur tangan stakeholder agar manfaat langsung diterima utuh oleh masyarakat."
krystellesofya,25/5/2026, 23.17.39,0,"diluar sana banyak koruptor yg berdasi dan setelan jas rapi 😁😁 klo bicara hukuman pelaku pembunuhan lebih rendah daripada dia, tunggu dulu ada Ferdy Sambo dengan hukuman mati ya dan sekarang jadi hukuman seumur hidup 😁😁 kata gw teh lu cengeng banget jadi koruptor 😁😁 klo mau bebas ya sedari awal balikin uang hasil korupsi chromebook itu. sita aset/uang yg disembunyikan di dalam maupun luar negeri 😁😁 semua uang hasil korupsi yg merugikan keuangan rakyat 😁😁 wong duit yg dikorupsiin duit rakyat 😁😁 wajib dikejar dimana uang korupsi itu 😁😁 semangat berantas koruptor"
angelomichael_23,25/5/2026, 23.07.48,0,"Ini administrasi kok bisa jadi korupsi"
bamboolouhan,25/5/2026, 22.32.48,0,"Bagaimana dgn ASEMKA ternyata BOHONG"
pythonkoros88,25/5/2026, 22.31.52,0,"Giliran partai berkuasa aman aman sj.."
muniroh5141,25/5/2026, 21.55.39,0,"Anda bukan hakim bukan jaksa kenapa anda memfonis seseorang..kalau tidak tau hukum dan pengadilan lebih baik anda diam..kalau ngmong itu lihat situasi kecuali anda asu"
wiwinsulistyowati_,25/5/2026, 20.06.41,0,"Hukum mati"
dhodith,25/5/2026, 14.47.25,0,"Zer buzer"
yssariaa,25/5/2026, 10.51.55,0,"oke, jadi berdasarkan rujukan Pasal 12 UU No. 9 Tahun 2020 dan Pasal 6 Perpres No. 123 Tahun 2020 yang keduanya membahasa terkait Dana Khusus Pendidikan serta wewenang pengalokasian dana melalui usulan daerah, yang dimana dijadikan rujukan sebagai tolak ukur atas tindakan bapak menteri, okay? pak, fakta dilapangan tidak seperti itu, ketentuan yang dibuat oleh pemerintah berdasarkan rujukan dari pasal-pasal yang disebutkan tidak sepenuhnya dijalankan secara komprehensif/menyeluruh, masih banyak Pemda yang tutup mata soal kepentingan pendidikan, bukan hanya Pemda pun Pemerintah Pusat bisa dinilai oleh masyarakat juga masih sama seperti itu. kalau daerah dan pusatnya saja demikian, bagaimana nasib pendidikan di negara kita? apakah kita harus memilih untuk tetap tertinggal?, atau mengambil langkah yang memang berisiko tapi bisa menuntun arah kualitas pendidikan kita? kalau mau adu data boleh DM, ada nih banyak"
fa.uzi1102,25/5/2026, 10.29.49,0,"ini yg disebut white collar crime…. kejahatan kerah putih itu hanya org pintar yg bisa lakukan …"
zackraj,25/5/2026, 10.22.41,0,"Hukum kayak taikkkkkk 🔥🔥🔥 harusnya thu soLo dipenjara seumur hidup sudah buat IKN TIDAK JADI IBU KOTA. Udah jelas juga gak di penjara2. Apalagi mentri2 😂😂😂😂 BASIKK KONOHA"
sukmasenja.01,25/5/2026, 10.01.08,0,"Dengan logika ini berarti KDKMP juga korupsi karena pengeluaran anggaran desa dipaksa memgikuti pusat. Mana buat beli mobil India pula yang dikunci speknya."
bhejoongky,25/5/2026, 08.50.48,0,"Asal tau saja , kenapa kasus ini dipaksakan baik di dalam penyidikan, penuntutan, dakwaan sampai harus nyewa brazzers dan konten kreator karena sejatinya yg jadi sasaran tembak itu adalah brend usahanya Nadiem yaitu gojek dgn GOPAY nya. Yg harus kita ketahui gopay sekarang sudah menjadi jamak ditemui dan diakui untuk menjadi model transaksi pembayaran, dan dalam bisnis pembayaran ada yg merasa terdampak karena adanya Qris dan gopay, siapa itu? Perusahaan besar yaitu 2 perusahaan dari amerikano yang Samapi meloby pemerintahnya untuk memasukkan salah satu syarat dalam negosiasi tarif dagang yaitu,menghapus cara pembayaran digital dgn gopay. Karena itu tidak berhasil akhirnya yg disasar adalah sang pendiri siapa itu Nadiem Makarim, karena itulah dalam kasus ini berusaha dibuat seolah gojek besar karena Nadiem jadi Mentri Nadiem kaya karena proyek laptop. Udah lah kok ya mau maunya sih jadi jongos londo2 Ireng pak jaksa."
betty.cret,25/5/2026, 03.00.27,0,"Jaksa jahat sesuai pesanan orang jahat"
rk.rubianto,25/5/2026, 00.43.58,0,"Lucunya banyak yg belum cari tau dulu chromebook itu apa"
badarai_badatuih,24/5/2026, 23.16.25,0,"Barangnya ada, laptopnya masih bisa dipakai buat mengetik dan tidak rusak didaerah 3t, harga lebih murah, pembelian sesuai prosedur dan diawasi kejaksaan agung dan bpk, berati semua yang terlibat punya mensrea karena menurut jpu ibam divonis karena barang itu salah tetap diteruskan, kalau begitu mengapa kejaksaan dan bpk tidak melarang itu kalau sudah bermasalah dan tetap dilanjutkan.. kalau begitu cara berpikir jpu semua punya mensre karena ini sudah salah di awal...."
bahari_sitinjak,24/5/2026, 21.55.51,0,"Saya heran, niat bisa dipidanakan ya? Padahal niat itu tidak sepenuhnya wajib untuk dibuktikan, hanya berpendapat..😂"
victorb.netanyahu,24/5/2026, 21.05.18,0,"Hati-hati nama Indonesia bisa tercoreng gara - gara kasus ini. Ada google dan chromebook  di dalam kasus ini."
asabinsar,24/5/2026, 20.41.22,0,"Setan itu mampu membuat alasan sangat logis untuk menjadikan orang baik jadi tumbal untuk membela penjahat, supaya penjahat semakin bebas melakukan kejahatan (kesenangan iblis) !"
a05_b15,24/5/2026, 19.41.47,0,"Otak ga nyampai sok tau,"
tirarahayu,24/5/2026, 18.31.31,0,"Nah ketauan"
ruslandoelgani,24/5/2026, 18.04.13,0,"Apakah melalui kasus ini Jokowi bisa digantung?"
potarrr76,24/5/2026, 17.40.21,0,"Bagaimana dengan isi Film PESTA BABI 🔥🔥"
naufalrozaq,24/5/2026, 15.11.28,0,"1 kata saja ""MAMPUS"""
daddy.oot,24/5/2026, 14.29.53,0,"di harvard doang, ga ada relasi. ketawan bgt dramanya"
ranisorayaputriii,24/5/2026, 14.12.53,0,"Tu yg pnya proyek proyek MBG dan nambah namabah pengadaan ide ide di MBG jg niat nya jahat banget 😂"
ranisorayaputriii,24/5/2026, 14.11.49,0,"Jaksa nya “ dzolim “ tuntutan pesanan 😂 biar dipertanggung jawabkan di akhirat katanya.  Udh kaya mikirin akhirat aja 😂"
adlin_muhammadh,24/5/2026, 14.08.20,0,"Ditunggu Pak Dadan"
henrysalvatore,24/5/2026, 13.27.52,0,"kalo mbg sama kopdes itu gimana kakak opininya dalam hukum?"
vincenttheo__,24/5/2026, 12.35.19,0,"Lah negara bangsat, apa bedanya sama MBG, Gak semua daerah butuh MBG.. tapi semua dipaksa terima MBG dan di anggarin.. demi siluman2 pemilik Dapur SPPG itu.."
kyo35777,24/5/2026, 12.31.04,0,"Nih yang bikin konten masih salah pengertian dan pemahaman"
kyo35777,24/5/2026, 12.30.13,0,"Dari daerah dan pusat sama sama harus berfikir strategi paling jitu paling efisien dan efektif, chromebook adalah jawabanya, murah, cukup untuk internet, pekerjaan microsoft dll,... Jika beli spek laptop tinggi sebanyak itu akan boros anggaran,.... Makanya pusat ambil kendali, daerah juga bisa ambil kendali jika ada strategi yang lebih jitu dan matang"
christophersantoso_79,24/5/2026, 11.44.43,0,"Yg berhak menghitung kerugian negara itu BPK, nah BPK nya aja mengatakan ga ada kerugian negara, ga ada aliran dana dan ga memperkaya orang lain"
aweng388,24/5/2026, 11.08.40,0,"Klo hrs lewat daerah...ya uda ga usa ada posisi mentri2 lainnya...bisa2 setiap pengadaan mentri nya di giniin semua"
fiza_deco,24/5/2026, 09.34.16,0,"Kurang bagi bagi ya"
sasilimpida3,24/5/2026, 09.10.56,0,"Kewenangan tertinggi ada di presiden saat itu"
mr.oty,24/5/2026, 08.40.49,0,"Penjelasannya tidak detail, cenderung mengada2, langsung memvonis menteri mengatur spesifikasi teknis, padahal spek teknis batasnya ke panitia lelang masih jauh ke menteri, ada2 saja postingan ini"
budi.wijaya.549,24/5/2026, 08.27.42,0,"Sudahlah....KPK wajib periksa Mantan Mendikbud sebelum Nadiem dan Mendikbud yg sekarang""! Dipastikan 1.000.000 % mereka dua stroke berat. TOLONG IMIGRASI LARANG MEREKA DUA KE LUAR NEGERI ""!"
arif.rh__,24/5/2026, 07.45.40,0,"Intinya koruptor gk perlu dbela"
eko.priyo.utomo.nkri,24/5/2026, 07.44.56,0,"Sak karepmu.... yg berkuasa yg menentukan..."
bangbro689,24/5/2026, 07.32.53,0,"Ah narasi yg berlebihan ini…"
efrinko_,24/5/2026, 07.26.19,0,"Kalau putusan hukum hanya berdasarkan ""niat jahat"", maka seharusnya sudah banyak para pejabat yang bisa dipenjarakan. Tapi nyatanya kalian tahu sendiri"
journey_of_enchi8,24/5/2026, 07.14.10,0,"Proyek dari awal sdh melibatkan kejaksaan!!!! Ingat kejaksaan sebagai supervisi. Dalam kasus ini Jaksa mendasarkan kerugian negara berdasarkan hasil audit BPKP!!!? BPKP.... BPKP.... Dan itu gak dah. Seharusnya audit dilakukan BPK... BPK"
kinai555,24/5/2026, 06.28.55,0,"Repot bener ya klo kayak gini. Maksudnya gini. Ka"
thio_kopral,24/5/2026, 06.13.30,0,"Intinya ada yang gak dapat bagian sih😂😂"
a.k.muam,24/5/2026, 06.11.47,0,"Saya kmren berharap kasus ini bisa spt kasus  nya tom lembong, ada intervensi presiden, tpi saya amati ga ada sama sekali, lalu saya mikir apakah kasus kali ini bener2 ga bisa dimaafkan alias memang terbukti salah, lain hal kasus tom lembong, mirip2."
riyan010997,24/5/2026, 06.11.07,0,"Cie yang gak kebagian proyek akibat digitalisasi. 😂😂"
jefryz1,24/5/2026, 06.10.47,0,"Pemerintahan daerah dan penduduk indonesia lebih membutuhkan sekolah dan kesehatan gratis kenapa pusat memaksakan mbg bukanah itu juga melanggar undang 2."
afiep_14,24/5/2026, 06.04.10,0,"Trus gimana dgn pria solo? Sudah banyak terbukti berbuat jahat tp gapernah tuh dipanggil ke sidang😂"
onnykoestjahjono,24/5/2026, 05.25.55,0,"Ini kan opini anda sepihak, yg pasti oknum_oknum DIKBUD bermain di masalah ini, bukti nyata semua Dirjennya yg Terima FuLus pengadaan barang sudah TerBukti. NADIEM sengaja diMAKAN agar tidak ada SISTEM BAKU YANG mengawasi dan mengikat diDIKBUD agar pihak"" Selama INI BERMAIN tetap LANGGENG MENGATUR / BERCOKOL"
itsmeyui.77,24/5/2026, 04.45.56,0,"Klo saat itu pendidikkan tidak terpusat mau jad apa negara ini saat covid,,, trus klo tdk terpusat kapan bisa menikmati kesetaraan pendidikkan, fungsinya terpusat agar kita 1 pintu pemerataan, yang tertinggal bisa mengejar,,, tp apa yg terjadi dari daerahpun masih banyak celah korupsi apalagi dana PIP,,, kenapa baru sekarag kebijakan itu dipermasalahkan,,, pak nadiem ini korban lho,,,saat kebijakan itu dilaksaanakan ada pihak dr BPK dan kejagung juga,,,ahhhh kalian itu bulshit hukum indonesia,,,"
pak_amoreapas,24/5/2026, 03.34.09,0,"Menurut Logikanya : Semua kinerja para Menteri sesuai Intruksi & Perintah PRESIDEN...?? Kenapa Presiden gak diPanggil...?? Kasus Masalah Jalan di Sumut,.. Kenapa Pak GubSunya gak diPanggil...?? Mohon Penjelasam dr @Officiel _KEJAKSAAN_AGUNG RI & Official KPK...?? Intinya Publik yg Cerdas & Bijak melihat ini dr Politik  Penguasa & APH sudah bisa diatur & di Kendalikan yg pny Duit & Kekuasaan...."
mhmmdakmal511,24/5/2026, 02.15.35,0,"""MEMATIKAN HAK DAERAH"" ya fatal juga sih klo emg begitu dmn daerah lainnya membutuhkan pembangunan sekolah malah di paksa utk chromebook walaupun chromebook itu dipakai dan membantu tapi kebebasan bersuara dimatikan oleh mas mentri"
conisammi,24/5/2026, 01.48.44,0,"NASKAH PIDATO JAKSA PICIK SUNGGUH LUAR BIASA...😂😂😂😂😂...HUKUM ITU SEBENARNYA SIMPLE DI MATA MASYARAKAT AWAM, TAPI YANG MENGACAK² HUKUM ADALAH ORANG² HUKUM ITU SEBDIRI YANG TAK HENTI²NYA BERDRAMA..😂😂😂...NASKAH KAU INI HANYA SAMPAH BUSUK BAGI RAKYAT...😂😂😂😂😂"
reynardjeremy,24/5/2026, 00.58.20,0,"buzz"
simon_lw00,24/5/2026, 00.04.29,0,"🔥👏"
dika.kazumaa,23/5/2026, 22.33.29,0,"Akun buzzer bangsat ini yang posting. Babi lu anjing"
deshanpurba,23/5/2026, 22.17.05,0,"Semoga Pak nadiem diberi kekuatan oleh Tuhan"
eltonsilalahi,23/5/2026, 22.03.41,0,"kalau mempertimbangkan usulan daerah, maka MBG dan kopdes lebih parah sih"
ranggadjs,23/5/2026, 21.49.28,0,"lantas kenapa chromebook masih banyak dipakai bahkan lebih dr 70% penguunaanya, menurutku memang mas menteri menggunakan kewenanganya untuk memajukan, toh terbukti semua anak anak sekarang ga gaptek apalagi yang di bagian pelosok minimal sudah bisa mengoperasikan, kalau pada saat itu cuma dikasi duit apa jadinya mereka"
yanarizkinakasih1,23/5/2026, 21.27.02,0,"Yang heran kenapa mereka selalu membela koruptor ya, jangan2"
tommasonyea,23/5/2026, 21.25.07,0,"Ini bukti sistem di indo lambat dna bertele2, birokrasi nya, kalau buat 1 keputusan harus tunggu berapa lama? Dikasih jangka waktu?  No one knows 🤣🤣. Skrg maksa BUMN PT.DSI jadi trader untuk export komoditas misal COAL and CPO juga kan yg seharusnya jadi pengawas aja. Jadi kalau BUMN kerjanya lambat , tidak transparanz super lambat, dan merugikan, swasta ikut rugi. Bijak ngak ya ? Silahkan menilai 🙏"
namanya_tidakada,23/5/2026, 20.28.09,0,"Inget definisi korupsi menurut bank dunia""korupsi adalah penyalahgunaan kekuasaan untuk keuntungan pribadi"""
syam_hadol,23/5/2026, 20.16.33,0,"Analisanya dangkal"
apley_boy,23/5/2026, 19.56.38,0,"mau giring opini ya😂"
kurusbosan,23/5/2026, 19.49.18,0,"Intinya jatah bos dihilangkan, sehingga membabi buta.  Mau memperbaiki sitem kuno dijegal dari mana mana. Lekas maju indonesiaku"
dash.ig.id,23/5/2026, 19.35.00,0,"Apakabar menteri agama yg menyewa 10 laptop seharga 349 juta ? Itu baru 10, gimana kalau 1000? 😂😂😂"
muamarisnji,23/5/2026, 19.14.36,0,"Mungkin niatnya memangkas birokrasi yg ribet, biar efektif ya serentak satu suara, ga bnyk suara lain... tinggal lebih bnyk mana antara manfaat atau tidak nya..lantas IKN gimana tuh mega proyek, apa karena pelakunya rame rame para oetinggi jd sepakat utk diam"
yohanes.krish,23/5/2026, 19.03.37,0,"Mau tanya sebelum Permen kontroversial tsb terbit apakah sudah ada Study Kelayakan dan Naskah Akademisnya min"
luthfiiqbal5,23/5/2026, 18.52.29,0,"Akhirnya aktor yemen akan mempertanggungjawabkan perbuatannya dan segera membvsvk di dalam kerangkeng besi lantaran kualat telah menghapus kamus sejarah berdirinya NU dan merubah kurikulum pendidikan negeri ini 😂😂"
selaluisipertamax,23/5/2026, 18.06.43,0,"Jadi maksudnya, kerugian negara tidak harus dihitung oleh BPK ?"
marzanothingbear,23/5/2026, 17.57.13,0,"Dari penjelasan ini sepertinya saya sudah menangkap kejadian lengkapnya dan saya respek ke mas mentri yg disebutkan👏"
axel_ferro_gunawan,23/5/2026, 17.51.05,0,"Menurut keyakinan sy bebas,kan sekarang jadi tahanan rumah,berarti itu pertanda 😂😂😂"
joel85403,23/5/2026, 17.19.58,0,"Niat jahat itu hanya ada pada jaksa ....mereka pilih² khasus...😂😂😂"
agusnakahashi,23/5/2026, 16.52.50,0,"Intinya, siapa beking orang di belakang mu dan seberapa besar uang mu untuk membeli hukum"
afdhllmhfd2,23/5/2026, 15.23.58,0,"Intinya koruptor daerah kehabisan makanan makanya teriak teriak semua, sama mungkin kejaksaan gak dapet angpao kali jadinya ngambek 🙌"
struijkrafael,23/5/2026, 14.58.27,0,"Mendinf chromebook dripada MBG dan Koperasi"
struijkrafael,23/5/2026, 14.57.02,0,"Okelah, klo mas menteri salah, tapi kerugian negara karena kebijakannya itu berapa? Dan pantas kah hukuman 27 tahun penjara itu ? Bagaimna dgn kebijakan pengaturan umur calon presiden dan wapres ?? Bagaimna dgn kebijakan memindahakan ibu kota ? Bagaimna dgn kasus pt timah cuma 6 tahun? Silahkan hukum mas mas nadiem, tapi jangan tebang pilih hukum jg yg kebijakannya merugikan negara dgn hukum yg seadil adilnya"
pt_budie,23/5/2026, 14.56.06,0,"Sekarang MBG atau Koperasi desa hak daerah dimana ya?"
mdipa6,23/5/2026, 14.39.47,0,"Benar tapi diatasnya ada presiden yang nyuruh"
bluejennery_,23/5/2026, 14.32.13,0,"❤️"
moergionoson,23/5/2026, 12.53.51,0,"Itungan detail dan nilai Dampak kerugian negara di slide berapa ya ?"
nxway,23/5/2026, 12.22.42,0,"Kalau yang begini diteliti bak detektif conan. Tapi yang terang2an korupsi, diteliti bak mr.bean 😂😂"
trichandproperty,23/5/2026, 12.22.00,0,"Jaksa Orang Awam juga Tahu , ada Niat jahat 😂😂😂😂.Kebenaran akan Menang Pastinya , Semangat Pa Nadiem ."
moes_2103,23/5/2026, 11.52.37,0,"Klo udh  dipaksain atw jg di dzolimi BENAR sulit utk BEBAS.... yg ditarget bukan personal tp DUIT DUIT DUIT"
dzihoko,23/5/2026, 10.57.50,0,"Brarti salah jokowi lah 😂"
andreaskevins,23/5/2026, 10.39.28,0,"Itu kan ranah administratif. Kenapa jadi dibenturkan ke pidana?"
ristiandysg,23/5/2026, 10.06.11,0,"Ini ada di persidangan atau enggak sih? Jaksa juga gak mengangkat hal ini saat ada saksi ahli, malah bahas SE Mahkamah Agung"
siscorio,23/5/2026, 10.03.41,0,"Mens Rea, Mens Rea taik... Mens Rea versi siapa? Jaksa? Berlaga seperti Tuhan dia?"
gwenece1721,23/5/2026, 10.03.02,0,"Balik lagi ke azas manfaat. Karna pak nadiem modern thinking mungkin beliau menginisiasi penggunaan chromebook agar teknologi terserap hingga kepelosok dan siswa melek teknologi utk menghadapi jaman teknologi yg terus berkembang, agar jadi SDM berkualitas. Minimal tidak gaptek. Dan juga sudah banyak sekolah mendapatkan dana Revitalisasi, bs renov bahkan bangun gedung baru. Dana revitalisasi ini bs cari info di google, utk SD,SMP,SMA, bahkan swasta pun dapat. Tp memang mungkin ada prosedur pengajuan yg harus dilakukan. Kita menghormati proses hukum yg berjalan, semoga keadilan menyertai keputusan hakim. Sebagai masyarakat awam, ini bnr2 kasus yg menarik."
heryantoadamm,23/5/2026, 09.30.53,0,"sedangkan persidangan fakta aja banyak salah dr jpu nya wkwkwk"
heryantoadamm,23/5/2026, 09.30.19,0,"Intinya gw ga percaya hukum di negara ini , nadiem pasti bebas"
gault_elyzabethe,23/5/2026, 09.12.49,0,"Taon kemarin menterinya kena, sekarang anggaran pendidikan kena palak"
welfridater_samosir,23/5/2026, 09.04.37,0,"Kalian blg sahkan uu perampasan asset. Tapi banyak yg belain koruptor hanya karena kalian kira koruptor itu hanya tranfser ke rekening mereka 😂😂"
alvin_jbrr,23/5/2026, 08.46.21,0,"Jgn membuat opini yg membenarkan jpu mat"
benjaminhandali,23/5/2026, 08.43.19,0,"Propaganda spt saat ini banyak beredar."
andrereski,23/5/2026, 08.35.54,0,"Aliran dana korupsi kemana? Itu penyidikan harus telusir jejak dana kan ada ppatk, kebijakan yg dibuat sdh ada audit bpk, 2 thn laporan wajar, sekarang stuk d kebijakan tanpa tau kemana aliran dana, kan sdh ada d komisi 3 -> prof bilang lebih diutamakan pindana kerugian negara tanpa ketahuan dana korupsinya"
clipupdate.id,23/5/2026, 08.32.37,0,"Gua yakin klo dajjal turun pasti yg dluan jdi pengikutnya anak"" Abah in pasti. soalnya gampang banget terhasut si anak"" Abah in😂😂"
arya_sultoniii,23/5/2026, 08.09.20,0,"Hee.. Nadiem itu bukan melangkahi daerah.. di disuruh oleh pimpinan tertinggi yaitu presiden Jokowaw.. harus mulyono juga ikut keseret dong"
riaaanputra,23/5/2026, 08.06.56,0,"dana DAK dan BTT itu jangan sampai disalahgunakan, BPK akan menanti mu 😂😂"
rayfondi,23/5/2026, 08.06.40,0,"inilah Postingan dgn Argumentasi hukum yg ngaco..pake  aturan utk menjustifikasi kengacoan yg ada dgn para elite2 gerombolan pencuri berkedok, dgn dali ingin menyelamamtkan uang negara. Ibarartnya spt pemain bola profesionanl main di lapangangan becek."
tresnayoga,23/5/2026, 07.47.48,0,"Ya salah klo gitu"
anisa_apriasari,23/5/2026, 07.44.46,0,"Kacaaaaao"
rivaannisa25,23/5/2026, 07.17.49,0,"Cerdassssss"
suwitohartanto,23/5/2026, 07.11.00,0,"Yang aku Percaya siapa yang suka menjahati orang yang tidak bersalah akan di balas..AMIN"
hafizhmaulana863,23/5/2026, 07.10.13,0,"Kok msh saja orng bodoh yg tdk terima dan mencari alasan2 dikasus ini,bahkan menbanding2kan....justru mrk yg kelihatan pintar itu yg sngt berbahaya ketika menjabat dan skrng terbuti....bukti2 sdh jelas tp msh saja cari pembenaran yg lain orng bodoh2 itu😂😂"
fzn_njib,23/5/2026, 05.54.50,0,"Apa salahnya spesifikasi teknis diatur, anda tidak gak tau teknologi cuman taubaegi peraturan publik mending diem aja bos gak usah provokator kalau anda melek teknologi bukan hanya melek kebijakan publik baru anda boleh berkomentar ,,,"
yourkey217,23/5/2026, 05.39.39,0,"Berarti sama kaya kopdes dong? truk dan mahindra, Sama-sama proyek pengadaan barang raksasa yang prosesnya disetir dan diintervensi oleh pihak atas/pusat."
dadek_morin,23/5/2026, 04.13.07,0,"Owh trkait admnatrsi,tp yg dijerat tindak pidana korupsi  mengenai kerugian negara,seharusnya dbktikan dlu pelanggaran admnatrsi td arahnya kerugian negara"
yubileum_w,23/5/2026, 03.56.52,0,"Klo tidak mau bantu negara mending digojek aja.. Udah kaya"
yubileum_w,23/5/2026, 03.54.06,0,"Heleeeeee konoha"
fadjar_jarojanto,23/5/2026, 03.44.24,0,"Udah jelas hukum ini  tebang pilih ! Nadim tujuannya  Pangkas birokrasi , indikasi ada permainan proyek tingkat Pemda pengadaan barang . Nadim  pasti diskusi dengan Jokowi hal ini , jadi ada oknum atau sindikat  Pemda  tidak bisa berbuat  korupsi  lagi ,  kecewa, sakit hati dengan Nadim, cari jalan , celah bikin issue lewat kasak kusuk  menggandeng  relasinya di aparat  hukum, dan issue direalisasikan menjadi tuduhan  Nadim Korupsi sampai dakwaan di pengadilan.  niat jahat? Abstrak itu tuduhan mengada Ngada ,  beda dengan perbuatan jahat itu real dan ada bukti bukti  jelas dilakukan oleh oknum  orang atau sindikat  pelaku maling , pencuri ,  koruptor .  Ini lah Konoha semua  ingin jadi 'MAKELAR proyek ' di tingkat birokrasi , cari rejeki Haram sudah biasa generasi ke generasi. , bukti Revolusi Mental Jokowi hanya jargon politik."
winyani8676,23/5/2026, 03.42.11,0,"Intinya jujur dn pinter adalah musuh mereka, tanang syg kita masih ada Tuhan maka Dia lah yg akan menyelesaikan ketidak adilan ini"
ridyus_ay,23/5/2026, 03.31.23,0,"Ngerinya tuhaaaan berhubungan sama pemerintahan ini yah.. itu menteri² hebat pak de (ex presiden) di giniin semua... tp presidenya sama sekali ga pernah bersaksi... ngeri.... ngeri...."
kuro_rosawinda,23/5/2026, 03.20.01,0,"Trus dananya masuk ke mana? Apa niat jahat bisa di jadikan pidana ??"
adiputralraja,23/5/2026, 03.04.35,0,"Slidenya bagus, kutipan main comot2 biar makin keren, tp analisis terlalu dangkal dan tanpa sourcing yg tepat"
mikecubox,23/5/2026, 02.29.48,0,"Os chrome bukan merk, ada preseden sebelumnya dimana menteri menetapkan os windows … keduanya bukan merk"
irul_arrozi,23/5/2026, 02.15.04,0,"pertanyaanya suangat sederhana min. dan jangan mengalihakan tuntutan jaksa yg bersifat pidana menjadi administratif seperti yg situ posting. kemudian korupsi tidak selalu aliran dana. coba kasih penjelasan saya, selama ini, korupsi mana yg tidak ada hubunganya dgn dana. dianggap korupsi karena ada tuduhan kerugian negara. memangnya bisa, dianggap korupsi karena mengunci spek. 🤣🤣🤣🤣🤣. emang gembel sekali si admin."
dikkiferlana9,23/5/2026, 01.49.05,0,"berarti jatuhnya ke administrasi, karena tidak ada kepatutan aturan perundang-undangan"
dila.bakti,23/5/2026, 01.48.42,0,"Konten ini hanya akan menjadi sampah jika; sebagai penggiring opini publik semata.  Coba yuk kaji fakta MBG.. jelas lebih merugikan pedagang kantin dan sekitar sekolah, apalagi jika terbukti ada kejahatan di dalamnya 🙌.. belum lagi kejahatan hutan, perusakan alam dll 😢"
aprltkk,23/5/2026, 01.26.09,0,"Sapu terus 😂😂 kalau tiba tiba daerah dikirim motor Trail MBG padahal daerahnya gak butuh apa itu juga menghapus kewenangan daerah? 😂😂😂 Kocak. Sapu terus sapu sapu"
onkle_d666,23/5/2026, 01.16.46,0,"Praktisi hukum maksudnya kamu pengacara, jaksa, polisi atau cuman buzzer nya jaksa? Klo pengacara, kamu sangat memalukan sekali Mr Pulgoso"
susatyo,23/5/2026, 00.43.32,0,"Kesimpulan no 2 dan 3 masuk akal. Ini yg membuat banyak pihak kesel. Proyek sebesar itu mosok gak kecipratan. Mas mentri terlalu lurus dalam membuat proyek yg gak bocor..."
yupimalestem,23/5/2026, 00.40.54,0,"Pertanyaanny adalah , kenapa harus memakai chromebook didaerah 3T? yg masih minim akses internet.. Leptop chromebook penggunaanny harus memakai internet.. kalau window bisa dipakai dimana saja tanpa internet.. Hukum mati para koruptor, kami rakyat indonesia sudah sangat sengsara dengan para koruptor🔥"
sinaga.aldyyy,23/5/2026, 00.23.10,0,"Ini ,di sini g ada fans nya @jeromepolin ? Pada g mau ngetag @jeromepolin  kah ? Agar lae itu bisa baca tulisan ini ,sembari belajar"
ikhsanrifananda,22/5/2026, 23.52.33,0,"Gw si termasuk yg setuju sama proyek chrome book ini, soalnya dengan dana rata rata per beberapa unit laptop/ sekolah dibandingkan  sama renovasi atau pekerjaan sipil mana mungkin sekolah maksimal, kalau spesifikasi kayanya udah boleh di tentukan semenjak eranya pak jkw,, supaya gak ada penyelewengan,, gw rasa itu juga jadi arhan para aparatur lain seperti kejaksaan dan BPK,"
