username,timestamp,likes,komentar
rulli_andy,30/6/2026, 18.44.18,0,"Keja cape cape di penjara ngehe banget"
salehithong,30/6/2026, 18.43.44,0,"Kami tak tau pa bpk betul korupsi atw tidak..krn bpk dah kaya raya sblm jd mentri...kl rakyat tak bisa nolong bpk minta tolong k Allah aja...krn Allah lah yg Maha Mengetahui bpk korupsi atw tidak..."
kh_airen,30/6/2026, 18.40.34,0,"Minta tolong Ke Jack"
diddinwashere,30/6/2026, 18.40.29,1,"Babiiiiiii emang babiiiiiiiiii, muak bgt gw sumpah"
anashrari,30/6/2026, 18.40.41,0,"Semangaat mas @nadiemmakarim dan keluarga. TUHAN MEMBEEKATI 🔥🔥🔥"
nillasaalip,30/6/2026, 18.40.19,0,"Raffi juga anjg"
rtriharyanti,30/6/2026, 18.40.53,0,"Apa sdh putusan vonis ya? Brp th ? Serius tanya"
nillasaalip,30/6/2026, 18.40.35,0,"Apalagi si mulfi ga ada otak jd komisari anjg"
sy.aiful8966,30/6/2026, 18.39.55,0,"Seharusnya hukum mati pak hakim"
asti_961,30/6/2026, 18.40.52,0,"Hakim 300%.. Tapi tetap buta. Gimana konsepnya"
jim_ishak01,30/6/2026, 18.43.14,0,"😢😢😢RIP 🥀keadilan negara ini"
nillasaalip,30/6/2026, 18.40.00,1,"Jokowi anjg"
maassdiimm,30/6/2026, 18.42.29,0,"Tetap tabah dan kuat ya Pak, InsyaAllah kebenaran selalu ada jalannya"
anii.rahayuu,30/6/2026, 18.41.41,0,"yg korupsi kayak suami sandra dewi kok bentar"
amirultaufiqulhakim,30/6/2026, 18.43.42,0,"😢"
citra0289,30/6/2026, 18.43.22,0,"Sesih banget liat bapak nangis"
latifahlubisaektampang,30/6/2026, 18.43.54,0,"Bebas dr segala hukuman , Aamiin"
samarif8822,30/6/2026, 18.41.10,0,"Berharaplah sama sang kholiq jgn sama makhluk.Berharap sama makhluk pasti akan kecewa."
dennycahya,30/6/2026, 18.43.27,0,"😢"
nande_ciskas,30/6/2026, 18.40.01,0,"Saya dukung pak makarin"
putrambarep5,30/6/2026, 18.43.38,0,"Semoga hakim & pemesan tidak pernah tidur pulas sampe kooii..."
yoursummerone,30/6/2026, 18.40.41,0,"Coba minta ke jokowi"
musrin.just.alone,30/6/2026, 18.41.12,1,"GAK NIAT DEMO ?!!!"
endra_shu,30/6/2026, 18.42.14,0,"Lanjutkan perjuangan Pak, Allah maha Adil"
ris_one79,30/6/2026, 18.43.52,0,"Semoga karma buruk bagi mereka yang zolim dinegri ini.... Ingat kalian gak selamanya hidup. Hukum tebang pilih"
rzlian,30/6/2026, 18.44.15,0,"300%"
zulu1188,30/6/2026, 18.43.55,0,"Serahkan urusanmu PK Nadiem PD Allah semata dan segera BPK akan lihat kehancuran manusia yg berhati busuk"
yudhi001,30/6/2026, 18.42.16,0,"@potus"
sukasmini,30/6/2026, 18.43.01,0,"😢😢😢"
erigusmeri,30/6/2026, 18.44.10,0,"😢"
naga_jusvianto,30/6/2026, 18.42.19,0,"Udah terima saja, itu sudah adil....jalani aja dan nikmati pengapnya penjara dim...nadim...udah enak ngurus gojeg...ikutan jadi pejabat"
anfieldfather,30/6/2026, 18.39.57,1,"BAJINGAN, #standforNadiem"
darnawatib,30/6/2026, 18.43.58,0,"Minta tolong pada Allah semata."
qintharkawakibi,30/6/2026, 18.40.17,0,"😢"
anasakurayati,30/6/2026, 18.36.26,0,"nyesel kan pak gabung dg negara... sudah dibilang negara ga ada un masyarakat ..."
illaa_klop,30/6/2026, 18.35.57,0,"Udah bener"" jd ceo gojek pak malah mau aja jadi menteri, kasian banget ya Allah"
verysickwaitingfortheuncertain,30/6/2026, 18.37.29,0,"gua akuin hakim nya lucu, coba di ajak stand up bareng pandji, makin lucu"
ferdian.ap,30/6/2026, 18.37.52,0,"Purwanto s abdullah, sunoto, eryusman, mardiantos"
itsyenn.a,30/6/2026, 18.39.11,0,"😢😢😢😢"
martinasiburian2024,30/6/2026, 18.38.34,0,"Luar biasa hukum dinegara sendiri .. bisa sprti ini kualitasnya"
raymond_ruyatna,30/6/2026, 18.39.35,0,"@kejaksaan.ri selain otak, nurani perlu di pakai, saya sebagai masyarakat indonesia sangat malu dengan penegak keadilan negara ini"
rumahkurma_lampung,30/6/2026, 18.37.16,0,"Mungkin bapak saat ini tidak mendapatkan keadilan di dunia tetapi allah akan menyiapkan keadilan se adil-adil nya nanti di akhirat"
mohamadnurhadi,30/6/2026, 18.38.00,0,"😢"
zeanovsky99,30/6/2026, 18.37.54,0,""
nbsrz,30/6/2026, 18.37.16,0,"Nadiem gak punya masa seperti tom lembong yg di bantu anies secara langsung, prabowo mau bebasin entar di sangka pahlawan kesiangan"
abime_ngapa,30/6/2026, 18.39.04,0,"Orang kaya nadim aja bisa digituin apalagi orang orang di bawah, brengsek emang hukum negara ini"
pablo.skyy,30/6/2026, 18.38.29,0,"DI PAKSA SEHAT DI NEGARA YANG SAKIT"
rohali277,30/6/2026, 18.38.17,0,"Sabar pak...🔥🔥🔥"
joyfull024,30/6/2026, 18.37.04,0,"Kasus Hambalang yg jelas"" Merugikan negara tidak ada tuh diproses, lumpur lapindo merugikan negara dan rakyat diem aja sampe sekarang"
agoez_98,30/6/2026, 18.35.51,0,"Owalah gini ya yg katanya gaji hakim naik 300%"
sukmawitasari,30/6/2026, 18.38.15,0,"Bebaskan Nadiem"
wahyoeeprasetia,30/6/2026, 18.39.43,0,"Si wiwi bner"""
ramikomuha,30/6/2026, 18.35.36,0,"Seret jokowi"
indiradirja,30/6/2026, 18.39.07,0,"Sabaaar Pak,,,JOKOWI Pasti akan terima balasannya dari Allah SWT...."
fthr.rhmn__,30/6/2026, 18.37.51,0,"Pertolongan datang itu hanya dari tuhan dan keadilan datangnya juga dari tuhan jangan berharap kepada manusia"
izny17,30/6/2026, 18.37.50,0,"😢😢😢"
_mhmdrifqy,30/6/2026, 18.36.27,0,"Korupsi MBG gapernah di sidang ya?"
dosen.ngampus,30/6/2026, 18.39.43,3,"Kita masih dukung bapak...."
usnaldi87,30/6/2026, 18.37.45,0,"Dengan Cara apa Rakyat jelata ini menolongmu Pak..😢"
larni.suwito,30/6/2026, 18.39.54,0,"😢😢😢"
mr_koyy18,30/6/2026, 18.38.10,0,"Pria solo lempar batu sembunyi tangan"
ozy_rodriguez,30/6/2026, 18.36.03,0,"ORANG JUJUR EMANG BANYAK UJIAN DAN BAKAL SALAH DI HADAPAN ORANG ORANG KOTOR"
tahuuubakso_,30/6/2026, 18.36.35,0,"💔💔💔💔💔"
ai.heloconia,30/6/2026, 18.37.34,0,"Lihat beritanya pak nadim sedih bgt sekaligus takut.. jadi bener² takut tinggal d indonesia.. tpi mau tinggal d luar negri jg blm mampu.. 😭"
krisna.24,30/6/2026, 18.36.50,0,"Kalo emang MERUGIKAN, kapan IKN, WOOSH, disidangkan ????"
karunia_sw,30/6/2026, 18.38.29,0,"Spill IG para hakimnya dunk 🤔"
yudiduri0987,30/6/2026, 18.38.34,0,"Jokowi gemana itu ?"
ridaapanggabean,30/6/2026, 18.37.23,0,"No viral no Justine.. Lets gooo"
linakhim_zoey,30/6/2026, 18.36.57,0,"Memvonis tanpa bukti fakta sidang yg benar di lakukan itu sangat merugikan pihak yg tdk berbuat salah😢  jika benar tdk bersalah hakim benar2 berdosa sudah celakan org yg tdk bersalah"
weliinstagrm,30/6/2026, 18.39.27,0,"tunggu karma"
joshuaashleyy_,30/6/2026, 18.36.20,1,"#JusticeIsDeadInIndonesia"
wira_aliza,30/6/2026, 18.36.37,0,"Kenapa ngk kao doakn hakim mati terlaknat.. Dan knpa ngk kao doakn Joko mati seluruh nya dgn laknat. Ngomong ja.."
yosephpohan,30/6/2026, 18.37.36,1,"Padahal mungkin banyak keluarga dekat/jauh dari para jaksa dan para hakim itu menggantungkan hidup dan memberi makan keluarganya dari aplikasi yang dirintis Nadiem bertahun lalu."
zulkarnainsamosir17,30/6/2026, 18.37.39,0,"Minta pertolongan salam1 Allah di seperti itu malam pak ,jangan sama ciptaan. Tapi minta sama sang pencipta pak Insyaallah di tunjukkan jalan kebenaran dan keadilannya pak"
ali_kflash,30/6/2026, 18.36.23,0,"Sekelas pak nadiem aja bisa bingung mau minta tolong sama siapa... Bagaimana dengan kita rakyat kecil yg bukan siapa²"
marchelinoyuzza,30/6/2026, 18.39.46,0,"Allah tidak tidur"
ryanbass21,30/6/2026, 18.36.43,0,"TUHAN yang akan membela bapak.... GOD be with you Pak,, Putra terbaik Bangsa Indonesia yg sesungguhnya."
didikiyul02,30/6/2026, 18.38.11,0,"Jalankan saja hukumannya.. Ngapain mau jadi pejabat.. Yaa akhirnya seperti ini."
stopjahiliyah,30/6/2026, 18.38.50,0,"WAALLAHI WE'RE FINISHED 👏 ANCUR NEGARA INI UDAH BUBARR"
betinamerekamenamaiku,30/6/2026, 18.35.59,0,"Sekelas pak nadim gak tau , gmn kami yg hny debu ini, cuma ke Allah mnt tolong ny, klo pemerintah sdah lah pak,"
drestaraatha,30/6/2026, 18.39.29,0,"Masih ada Tuhan... Mas menteri"
bang.ocep.realistis,30/6/2026, 18.36.03,0,"Nyesek, tapi mau gimana lagi, beginilah konoha, harus seluruh rakyat yang bergerak,kalo ga,keadilan akan lenyap."
faqi.h2652,30/6/2026, 18.35.56,1,"Allah SWT tidak tidur pak, yakin Allah pasti menolong Pak Nadiem  dengan cara Nya 🙏"
m_dhika__,30/6/2026, 18.36.34,0,"@jeromepolin jadi gk bang, jadi mentri pendidikan?"
mastermisteraditya,30/6/2026, 18.38.26,0,"Minta tolong sama Allah SWT mas Nadiem, Allah akan gerakkan manusia, insyaAllah ada keringanan."
budilaksono.ms,30/6/2026, 18.38.12,0,"Kami se bgn besar rakyat lndonesia bersaksi d hadapan Allah di akhirat nanti bhw sanya Nadim org jujur ; dan bagi siapa yg m4ncelakkan Nadim, akan dpt hukuman Allah yg berlipat ganda hukuman nya ; Aamiin yra"
louismudaa,30/6/2026, 18.35.47,0,"😂"
muthiaocta,30/6/2026, 18.38.00,0,"GILAAAA😢"
taufikbachrudin22,30/6/2026, 18.37.17,0,"Hakim emang gak becus semua, otak duit duit teroosss"
irfansolehudin,30/6/2026, 18.36.26,0,"Sebusuk itu hukum di konoha"
smuthia8,30/6/2026, 18.39.45,0,"Mintalah sama Àlllah..."
pure_timorensa,30/6/2026, 18.36.44,0,"Sabar pak, minta tolonglah pada Allah yang maha adil"
rully.alul,30/6/2026, 18.36.27,0,"Haloo help pria solo..."
arshavin.gallery,30/6/2026, 18.37.11,0,"Yaa allah semoga seluruh Indonesia  dari semua suku agama  dan anak muda bersatu mengusir penjajah."
di.sa_am,30/6/2026, 18.39.34,1,"Hadeeehhh~~😮‍💨 Banding kalau tidak terima putusan~~ jangan berdrama"
s.kanah24,30/6/2026, 18.39.02,0,"Bang @hotmanparisofficial  gg mau ikut dukung bang Nadiem ?"
mochasr_,30/6/2026, 18.34.16,0,"Orang pintar makin dibungkam di negeri ompreng 👏"
rahadiandoni78,30/6/2026, 18.32.27,0,"Jalanin aja biar tuhan yg ngatur skenarionya"
gabys_store12,30/6/2026, 18.31.50,0,"Tambahan 809M cari dimana😢"
feey_fee,30/6/2026, 18.34.38,0,"Sabar pak. @nadiemmakarim jadilah Alloh SWT penolong anda"
mila_karmilaginting_28,30/6/2026, 18.35.21,0,"God bless you pak 😢"
irpan__187,30/6/2026, 18.30.25,0,"@hotmanparisofficial"
produsen_kue.quincy.56,30/6/2026, 18.33.22,0,"Kalau itu hakim ngak jujur bijinya gede 2 2 nya alias burut"
adh32117,30/6/2026, 18.31.36,0,"Tidak akan ada ke adiln yg ada kerusakan ke hancuran negara ini"
rizal_saputra_06,30/6/2026, 18.33.05,0,"Demooioooo"
mahfudin_fc,30/6/2026, 18.31.09,0,"Separah itu Indonesia 😢"
dan__hrdto,30/6/2026, 18.33.30,0,"RIP KEADILAN DI NEGRI YANG DI PENUHI MAFIA DAN KORUPTOR"
bunda__yul,30/6/2026, 18.35.11,0,"❤️"
nonienafisah,30/6/2026, 18.32.19,5,"Smoga Alloh memberi kan pertolongan seadil adil nya buat pa nadim 😢"
anggaalbahrie,30/6/2026, 18.34.26,0,"Gass Demo guys bebaskan nadiem🙌🔥"
rizal_saputra_06,30/6/2026, 18.33.21,0,"@prabowo mana keadilan nya pak"
vitawanty,30/6/2026, 18.35.29,0,"😢😢😢"
irawatirahmat,30/6/2026, 18.30.32,0,"berharaplah pertolongan dr Alloh  bpk"
sweetchildofmine7420,30/6/2026, 18.34.27,0,"GILIRAN LU TAJIR MELINTIR KAYA PERNAH AJA NOLONGIN RAKYAT"
lift.fanifit,30/6/2026, 18.34.40,34,"itu hakim berasa kayak bakal hidup terus berasa kebal malaikat pencabut nyawa 😂"
ivan_efendi69,30/6/2026, 18.31.17,0,"Mksdnya mnta bantuan ke saya pak??? Sya gak dpt apa2 pak.... Tetep anda yg kaya 😂"
nshra.azz,30/6/2026, 18.33.45,0,"❤️"
ozy_rodriguez,30/6/2026, 18.35.19,0,"INI ORANG PASTI DI LINDUNGI RAKYAT,"
shupfreebhady,30/6/2026, 18.31.25,0,"Hakim sama keluarga nya gabisa kita cari ini?"
hilallrmdhnn,30/6/2026, 18.35.13,0,"Hakim cair dengan gaji selangit Proyek gelap berjalan mulus Anggaran berceceran Mr. J tak tersentuh dan nyolong start safari politik Mr. P yapping dalam keadaan NPD dan tutup mata"
mr_chars06,30/6/2026, 18.32.00,0,"@prabowo"
sintha_sadur,30/6/2026, 18.32.16,0,"💔💔💔😭"
saviulz,30/6/2026, 18.33.18,0,"Harus nya di hukum 25 tahun..sita aset nya.dan miskin kan"
endah_tri_handayani,30/6/2026, 18.30.26,0,"Semoga Allah memberikan pertolongan untuk mu ya pak aminn🥺"
aya_oktaviani,30/6/2026, 18.32.42,0,"Ya Allah yg sabar yg kuat yg tabah Pak Nadiem ❤️"
sibanac_420,30/6/2026, 18.31.09,0,"Gojek gas lah, kerjaan segini sulit nya di Indonesia, tanpa bang Nadim buat aplikasi Go-Jek keluarga kita makan  apa ?"
pujiaprianti8,30/6/2026, 18.31.59,0,"Ada Allah pak tenang Masyarakat ada untuk pak Nadiem dan kita sudah tau bahwa negara ini sakit! Hukum yg gajelas! Orang jujur selalu dikambing hitamkan Ayo pak tetap semangat ini bukan akhir kita lihat kedepannya pak Tetap semangat dan berdoa pak nadiem"
susanto.ibrahim.9,30/6/2026, 18.33.38,0,"Tuhan menyertaimu Nadiem , dan selalu memberikan yg terbaik"
marthen555,30/6/2026, 18.33.41,0,"Keadilan sdh mati lama bro....😂😂😂"
afiqa.r.77,30/6/2026, 18.31.37,0,"Tumbal  lagi"
reveurvvir,30/6/2026, 18.35.00,29,"Dzolim bgt pemerintah ya alloh🔥"
mabrurialnadhir,30/6/2026, 18.32.52,0,"Maaf pak saya tidak bisa apa apa,hanya doa kl mmg benar semoga bapak dapat jalan keluar jika salah saya tidak tau salah anda apa dan harus bgmn"
repih,30/6/2026, 18.31.00,0,"😢"
pivian_pierre,30/6/2026, 18.31.38,1,"😢😢😢"
sandz_aja,30/6/2026, 18.35.19,1,"Ke Allah SWT"
tukul_rajawali,30/6/2026, 18.34.09,0,"Korban Politik jahat pemerintahan era jokowi"
abidindua,30/6/2026, 18.30.46,2,"Adili Jokiwo"
indrawanbowo,30/6/2026, 18.34.17,0,"Orang g punya agama kyk gini...yg menciptakan dia siapa...berbuat baik tp nyusahin org byk...mkn keringet ojol....ini br permulaan adzab allah"
borneondperabot,30/6/2026, 18.31.55,91,"Makasih pak, pertama buka kafe pas sblm covid, tembus 5jt/bln dr gofood only 🙏 lumayan bgttt utk pemulaa 😭😭🙏🙏 semoga dpt keadilan yg terbaik buat Bapak🤲"
evammelani,30/6/2026, 18.34.58,0,"I stand by u Pak, doa kami utk Bapak, Gusti ALLAH mboten sare"
yanielaksmana,30/6/2026, 18.35.16,0,"Keadilan Allah pak kebenaran akan terungkap smga Allah buka smuanya ya pak amin"
arffrchmn,30/6/2026, 18.31.19,226,"2021 dimudahkan menjadi ASN era Pak Nadiem, tak berselang lama diberi kemudahan ppg dan sertifikasi. Semoga Allah melindungi bapak, dan menggantinya dengan Keadilan dari Maha Adil 🤲🏻🌻"
jibunnojagaa,30/6/2026, 18.35.03,0,"ya kenapa terjun ke pemerintahan bos? Anda pintar, harusnya tau pemerintahan Indonesia itu sarang penjahat kelas paus semua."
wiwins16,30/6/2026, 18.35.02,0,"Apapun yg terjadi kebenaran/kejujuran tetap menang Pak @nadiemmakarim ,,one day🔥 dan selalu berserah sama Allah SWT"
wawanwaone1,30/6/2026, 18.35.22,0,"Pengen lihat matinya orang orang jahat nanti seperti apa matinya orang jahat jahat kepada rakyat seperti apa …"
permataika_azmi,30/6/2026, 18.31.06,0,"saya dukung bapak🤲🤲"
gandu_setiawan,30/6/2026, 18.33.10,0,"Apa yang ada di benak mahasiswa dan para lulusan hukum yg tdk terlibat dalam sidang itu saat ini?"
wiiiwiiiwiiiii,30/6/2026, 18.34.01,0,"Knp orang solo itu tdk dipanggil ya"
desmon.william,30/6/2026, 18.32.01,0,"Negara ini terlalu complex untuk warganya"
gkbrar.129,30/6/2026, 18.33.46,0,"Nunggu momentum apalagi pak @aniesbaswedan @rockygerungmenulis @reflyharunofficial @tejosujiwo__ @tomlembong @pandji.pragiwaksono @felix.siauw , dll , mana people powernya? Jangan cuman cari cuan dari kritikin pemerintahan mulu, kalau ga gerak², sama aja omon² kyk yg udah, udh kurang rusak apalagi negara ini, Rakyat Indonesia sudah pasti bersama kalian, kalau kalian memang benar² mau menggerakan dan mau mengubah kondisi negara ini. DITUNGGU AKSINYA! 🔥"
estiearifah,30/6/2026, 18.33.35,0,"Minta tolong sama Allah mas Nadiem 😢"
kusmana7484,30/6/2026, 18.35.12,0,"Lalu bapak yg mana yg untung dan masih berkeliaran?"
narty2728,30/6/2026, 18.33.33,0,"😢😢😢"
caturyulihartono,30/6/2026, 18.33.25,0,"Yg bermain dg hukum/keadilan 👉ada PENGADILAN AKHIRAT🔥🔥"
laelasukma464,30/6/2026, 18.32.34,0,"kami mendoakan pak nadiem"
gibranih.mad199,30/6/2026, 18.33.34,0,"GAJI GURU HAKIM KITA DINAIKKAN WOWO😂"
aripin_740,30/6/2026, 18.27.18,0,"semoga seluruh ojol di indonesia siap dan kompak untuk demo membela mas nadim."
wahyudonopurwantoro,30/6/2026, 18.30.20,0,"Memohon dan meminta tolong pada Allah SWT Nadiem Makarim..Maha Penolong yg sebenarnya.Berani JUJUR Hebat!"
chrisnaadhi,30/6/2026, 18.29.55,0,"Hakimnya bentar lagi stroke"
suhaebyabie,30/6/2026, 18.29.32,0,"Hakim langsung kabur pas persidangan. Hahahaa takut apa ya"
m_rivai1,30/6/2026, 18.27.05,0,"Semoga HAKIMNYA langsung dibalasssss dengan keburukan"
rahmadidhani,30/6/2026, 18.27.03,0,"Ini lah maksudnya prioritas dia menaikan gaji hakim di banding guru , jdi semua bisa di setel"
naroel_12,30/6/2026, 18.29.00,2,"Saatnya menunggu pahlawan kesiangan"
ch_hiddayat04,30/6/2026, 18.29.56,0,"Laknat emg hakimnya"
amhp007,30/6/2026, 18.25.11,0,"Ditolak presiden?"
baiqmega03,30/6/2026, 18.28.15,0,"😢😢💔"
rudiyantoo.o,30/6/2026, 18.25.06,1,"Kalau semua koruptor seperti ini mencari empati masyarakat dan masih ada aja yg mendukung mau sampai kpn Indonesia majunya, urusan bener salah itu urusan yg di atas, kalian ngebelain cuma berdasarkan suka engga nya sama ni org, gada istilahnya tumpul ke atas tumpul ke bawah, salah ya salah, mau dkt jokowi mau dkt prabowo salah yaa salah, Tindakan yang membuat kebijakan yang menguntungkan suatu korporasi dan merugikan negara tetap bisa disebut korupsi, mau itu anak anies mau anak jokowi mau anak prabowo kalau salah ya salah."
papiza_kingdom,30/6/2026, 18.27.08,0,"Ya Allah 😭"
denny.amarullah,30/6/2026, 18.27.45,0,"Ijoin hakim"
imam.tajhin,30/6/2026, 18.27.39,0,"Naik 300% gajinya kang @cacakpraspicisan"
amatbayuagung,30/6/2026, 18.25.10,0,"Banyak rakyat ber empati tapi bisa berbuat apa Pak...kalau putusan hakim hanya berdasarkan keyakinan mereka..."
badaninvestigasinitizen,30/6/2026, 18.27.33,0,"GILIRAN SADEWO YG JELAS KORUPSI MALAH DI DUKUNG"
noeh1993,30/6/2026, 18.26.49,0,"Yang anehh nya wowo diam saja?? Atau bakal ada lagi pahlawan kesiangan supaya di sebut penyelamat keadilan"
putri39217,30/6/2026, 18.30.17,0,"Hakimnya siapa sihh"
mugiii_i,30/6/2026, 18.30.03,0,"Ke jokopi.  Junjungan mu"
dr_ayutibulaan,30/6/2026, 18.28.59,0,"😢😢"
erna_bilgam_sweet,30/6/2026, 18.27.50,0,"nadiem ini klo maho lumayan kyk nya..😂"
hzrll_10,30/6/2026, 18.27.32,0,"😢😢😢 pak"
photoart_palu,30/6/2026, 18.28.37,0,"Pantesan gaji hakim naik 300% yah.. ini kerjaannya?? Membuat bersalah yang tak bersalah"
ayhwa.tjung,30/6/2026, 18.30.23,0,"Tetap semangat untuk berjuang melawan ketidakadilan Pak.... Tuhan memberkati Bapak , Tim & keluarga 🙏"
rex_oreo0,30/6/2026, 18.29.34,0,""
hantu_lautselatan_daribarat,30/6/2026, 18.27.19,2,"Berarti ayo siap nepalkan Hakim yg di gaji oleh rakyat"
dndyprrtm_,30/6/2026, 18.29.16,0,"Apakah ini alasan gaji hakim naik??"
uwaynataatmadja,30/6/2026, 18.27.58,0,"Minta tolongnya harus sama teroris biar di bom sekalian yg suka dzolim .... 🔥🔥🔥🔥"
helmiyusufismail,30/6/2026, 18.25.30,0,"@hotmanparisofficial bisakah anda membantu?"
bumikresna92,30/6/2026, 18.29.34,0,"Hakim yng pengecut dan JPU yang ngarang semoga mendapat hukuman yang setimpal dunia akherat ,kalian semua mempermainkan hukum"
irhazw,30/6/2026, 18.26.24,0,"See??? Masih percaya sm pemimpin negara ini? Siapa cb pemimpin yg sudah merusak sampai ke hukum negara ini? Dan kalian msh memilihnya."
pujijoel,30/6/2026, 18.27.28,1,"Harapan ada pada pahlawan kesiangan kita.... 👏"
candle_1011,30/6/2026, 18.25.17,0,"Ke Tuhan aja pa.. krn Dia Maha Tau Maha Melihat.  Sy berharap ada kejaiban Tuhan.. bapa bebas.. bapa pasti di hargai dimanapun berada.. Tuhan tolong Pa Nadiem berikan dia kesabaran.. kebenaran pasti terungkap cepat atau lambat.. amin.."
elsraf_,30/6/2026, 18.28.52,0,"tuntut di akhirat pa Nadiem .. kami turut berduka untuk negeri ini"
rina_caturkris92,30/6/2026, 18.25.30,0,"Saya hanya dapat bantu doa Pak Nadiem.. smoga bapak dan keluarga selalu diberikan kesehatan kekuatan.. Diberikan kesabaran.. untuk menghadapi semua ini. Semoga keadilan selalu menyertai bapak dan keluarga. Aamiin yarobal alamiin 🤲🏻🥺💔"
linda_sari07,30/6/2026, 18.29.56,0,"😢😢"
christopher_gcc,30/6/2026, 18.28.12,0,"Kita tunggu setelah ini apakah ada ""pahlawan"" kesiangan yg muncull"
nusa_1398,30/6/2026, 18.28.55,0,"اللَّهُمَّ أَرِنَا الْحَقَّ حَقًّا، وَارْزُقْنَا اتِّبَاعَهُ. وَأَرِنَا الْبَاطِلَ بَاطِلًا، وَارْزُقْنَا اجْتِنَابَهُ🤲"
denny.amarullah,30/6/2026, 18.27.50,0,"Ijoin hakim"
sale_with_dave,30/6/2026, 18.27.25,0,"Turunkan harga bbm aja"
rustiawanyandi,30/6/2026, 18.28.52,0,"😢😢"
dapuedek,30/6/2026, 18.25.12,0,"Hakim Saddam Husen di kasih azab sama Allah,hakim Indonesia juga akan demikian..ami"
maneasal,30/6/2026, 18.25.09,0,"Hukum jokowi"
herlina6083,30/6/2026, 18.26.58,0,"Harus kuat pak... Bapak punya Allah"
bunda_khasma,30/6/2026, 18.27.16,0,"Merinding ya Allah anak anak muda please ga usah jadi pejabat kalo ujung2 nya jadi tumbal politik"
mawar_13579,30/6/2026, 18.27.10,0,"Ke Allah SWT pak"
damar_______1,30/6/2026, 18.26.14,0,"😢😢"
aryanija,30/6/2026, 18.28.58,0,"Adili Jokowi beserta hakim2 yg menghukum nadim"
lw_jono,30/6/2026, 18.25.42,0,"😢😢😢"
bayesian_inf,30/6/2026, 18.26.05,0,"Tim kuasa hukumnya gagal nih. Perlu sekelas Hotman Paris kali"
rizkavee,30/6/2026, 18.28.32,0,"😢😢😢"
wi.wik220,30/6/2026, 18.29.10,0,"Berharap  hanya kepada Alloh SWT Krn hanya dia yg mampu membolak-balikkan keadaan....byk kecewa jika kita berharap KPD manusia.....semangat pak Nadiem ...kebenaran akan menemukan jalannya sendiri"
jodisetiawan999,30/6/2026, 18.25.31,0,"😢😢😢"
eva_o_rina,30/6/2026, 18.28.06,0,"Kalau sudah tidak adalagi manusia yg bisa bantu pak, Allah lah yg akan bantu bapak"
hantu_0o,30/6/2026, 18.26.30,0,"Tidak bisa membuktikan kok divonis, negara2 lain tertawa melihat ini. Melihat indonesia dipimpin org2 tolcl"
lilis.suryani2020,30/6/2026, 18.25.13,0,"🔥🔥🔥 Pengadilan terakhir yg haqiqi hybpd Allah Ta Ala..... definisi jgn bergantung pd manusia krb bs kecewa... bergantung lah pa Allah...🔥🔥🔥"
